company,vehicle_type,factor_circumvented,factor_name,geography_factor,geography_type,geography_factor_id,latitude,longitude,county_fips,tract_fips,block_group_fips,zip,place_name_fips,rate_bi,rate_pd,rate_mlpd,rate_ppi,rate_pip_med,rate_pip_wl,rate_comp,rate_coll,rate_cr,rate_um_uim,generic_location_based_premium,location_effect
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121002300,,,,26121002300,,,,458.567853,17.385558,43.705158,86.39244,4202.724032,205.59094399999998,238.688424,1416.1098530000002,68.509,79.217619,6817.0,0.92
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121002400,,,,26121002400,,,,456.811609,17.318974,43.537774,86.39244,4163.405408,204.041532,237.955464,1416.312996,68.509,79.217619,6774.0,0.91
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121002500,,,,26121002500,,,,456.560717,17.309462,43.513862,86.093544,4179.2420759999995,204.335386,238.835016,1409.609277,68.137094,78.950033,6783.0,0.91
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121002601,,,,26121002601,,,,504.41836600000005,19.123876000000003,48.075076,107.039256,4497.613712,225.305876,301.83292800000004,1673.085748,68.509,79.217619,7524.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121002602,,,,26121002602,,,,458.567853,17.385558,43.705158,86.39244,4202.724032,205.59094399999998,238.688424,1416.1098530000002,68.509,79.217619,6817.0,0.92
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121002700,,,,26121002700,,,,458.567853,17.385558,43.705158,86.39244,4202.724032,205.59094399999998,238.688424,1416.1098530000002,68.509,79.217619,6817.0,0.92
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121002800,,,,26121002800,,,,458.567853,17.385558,43.705158,86.39244,4202.724032,205.59094399999998,238.688424,1416.1098530000002,68.509,79.217619,6817.0,0.92
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121002900,,,,26121002900,,,,458.567853,17.385558,43.705158,86.39244,4202.724032,205.59094399999998,238.688424,1416.1098530000002,68.509,79.217619,6817.0,0.92
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121003000,,,,26121003000,,,,458.75602200000003,17.392692,43.723092,86.39244,4178.149892,201.637272,234.73044,1439.268155,68.509,79.217619,6808.0,0.92
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121003100,,,,26121003100,,,,458.567853,17.385558,43.705158,86.39244,4202.724032,205.59094399999998,238.688424,1416.1098530000002,68.509,79.217619,6817.0,0.92
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121003200,,,,26121003200,,,,458.567853,17.385558,43.705158,86.39244,4202.724032,205.59094399999998,238.688424,1416.1098530000002,68.509,79.217619,6817.0,0.92
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121003300,,,,26121003300,,,,458.567853,17.385558,43.705158,86.39244,4202.724032,205.59094399999998,238.688424,1416.1098530000002,68.509,79.217619,6817.0,0.92
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121003400,,,,26121003400,,,,458.567853,17.385558,43.705158,86.39244,4202.724032,205.59094399999998,238.688424,1416.1098530000002,68.509,79.217619,6817.0,0.92
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121003500,,,,26121003500,,,,458.567853,17.385558,43.705158,86.39244,4202.724032,205.59094399999998,238.688424,1416.1098530000002,68.509,79.217619,6817.0,0.92
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121003600,,,,26121003600,,,,458.567853,17.385558,43.705158,86.39244,4202.724032,205.59094399999998,238.688424,1416.1098530000002,68.509,79.217619,6817.0,0.92
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121003700,,,,26121003700,,,,458.567853,17.385558,43.705158,86.39244,4202.724032,205.59094399999998,238.688424,1416.1098530000002,68.509,79.217619,6817.0,0.92
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121003800,,,,26121003800,,,,449.473018,17.040748,42.838348,86.20850399999999,4112.07276,200.595426,236.086416,1418.750712,68.234964,78.90138100000001,6710.0,0.9
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121003900,,,,26121003900,,,,458.567853,17.385558,43.705158,86.39244,4202.724032,205.59094399999998,238.688424,1416.1098530000002,68.509,79.217619,6817.0,0.92
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121004000,,,,26121004000,,,,458.567853,17.385558,43.705158,86.39244,4202.724032,205.59094399999998,238.688424,1416.1098530000002,68.509,79.217619,6817.0,0.92
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26121004200,,,,26121004200,,,,543.745687,20.614882,51.823282,104.521632,5865.5741720000005,248.734054,317.70151200000004,1891.4644730000002,68.509,79.217619,9192.0,1.24
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26123970100,,,,26123970100,,,,603.646152,22.885872000000003,57.532272000000006,94.635072,5263.780788,239.945148,417.31077600000003,1517.681353,68.509,90.84544700000001,8377.0,1.13
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26123970300,,,,26123970300,,,,612.490095,23.22117,58.375170000000004,95.025936,5332.58838,242.88368799999998,422.771328,1520.9316410000001,68.509,91.404945,8468.0,1.14
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26123970400,,,,26123970400,,,,612.490095,23.22117,58.375170000000004,95.025936,5332.58838,242.88368799999998,422.771328,1520.9316410000001,68.509,91.404945,8468.0,1.14
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26123970500,,,,26123970500,,,,583.574792,22.124912000000002,55.619312,94.658064,5161.115492,232.81251,407.855592,1498.789054,68.509,91.404945,8216.0,1.11
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26123970600,,,,26123970600,,,,597.562021,22.655206,56.952406,94.359168,5216.270784,237.91488399999997,413.53603200000003,1515.44678,68.509,90.468394,8314.0,1.12
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26123970700,,,,26123970700,,,,612.490095,23.22117,58.375170000000004,95.025936,5332.58838,242.88368799999998,422.771328,1520.9316410000001,68.509,91.404945,8468.0,1.14
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26123970800,,,,26123970800,,,,612.490095,23.22117,58.375170000000004,95.025936,5332.58838,242.88368799999998,422.771328,1520.9316410000001,68.509,91.404945,8468.0,1.14
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26123970900,,,,26123970900,,,,611.800142,23.195012000000002,58.309412,95.24436,5316.205620000001,244.005676,419.61960000000005,1535.964223,69.233238,92.292844,8466.0,1.14
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26123971000,,,,26123971000,,,,596.1193920000001,22.600512000000002,56.814912,95.025936,5332.58838,237.968312,419.839488,1555.872237,68.509,91.404945,8477.0,1.14
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26123971100,,,,26123971100,,,,612.490095,23.22117,58.375170000000004,95.025936,5332.58838,242.88368799999998,422.771328,1520.9316410000001,68.509,91.404945,8468.0,1.14
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26123971200,,,,26123971200,,,,612.490095,23.22117,58.375170000000004,95.025936,5332.58838,242.88368799999998,422.771328,1520.9316410000001,68.509,91.404945,8468.0,1.14
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125120000,,,,26125120000,,,,571.155638,21.654068,54.435668,91.10579999999999,4732.433272,236.926466,374.17608,1767.547243,70.838306,94.06864200000001,8014.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125120300,,,,26125120300,,,,570.465685,21.62791,54.36991,91.151784,4727.518444,236.979894,373.66300800000005,1771.203817,71.034046,93.947012,8012.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125121000,,,,26125121000,,,,504.41836600000005,19.123876000000003,48.075076,90.278088,3898.550788,195.306054,267.933528,1840.0692940000001,83.67885,86.83165699999999,7034.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125121400,,,,26125121400,,,,504.41836600000005,19.123876000000003,48.075076,90.278088,3898.550788,195.306054,267.933528,1840.0692940000001,83.67885,86.83165699999999,7034.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125121500,,,,26125121500,,,,505.04559600000005,19.147656,48.134856,90.691944,3905.1038919999996,196.000618,267.34716000000003,1841.694438,83.757146,86.90463500000001,7044.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125121700,,,,26125121700,,,,504.41836600000005,19.123876000000003,48.075076,90.278088,3898.550788,195.306054,267.933528,1840.0692940000001,83.67885,86.83165699999999,7034.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125121800,,,,26125121800,,,,503.602967,19.092962,47.997361999999995,90.2436,3893.089868,195.06562799999998,267.49375200000003,1836.209577,83.541832,86.758679,7023.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125122200,,,,26125122200,,,,571.720145,21.67547,54.48947,91.117296,4739.532468,237.30046199999998,374.94568799999996,1768.3598150000003,70.779584,94.080805,8024.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125122400,,,,26125122400,,,,570.465685,21.62791,54.36991,91.10579999999999,4735.709824,236.979894,373.113288,1765.31267,70.936176,94.16594599999999,8014.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125122700,,,,26125122700,,,,571.218361,21.656446,54.441646,91.151784,4753.730860000001,237.567602,376.70479200000005,1764.5000980000002,70.52512200000001,94.092968,8036.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125122900,,,,26125122900,,,,568.646718,21.558948,54.196548,91.289736,4720.419248,236.178474,369.04535999999996,1764.7032410000002,71.954024,95.041682,7993.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125123000,,,,26125123000,,,,569.838455,21.60413,54.31013,91.404696,4754.823044000001,237.83474199999998,370.69452000000007,1776.6886780000002,72.4238,94.895726,8045.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125123100,,,,26125123100,,,,573.476389,21.742054,54.656854,91.473672,4766.290976,238.582734,375.385464,1770.3912450000003,70.81873200000001,94.542999,8057.0,1.09
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125124000,,,,26125124000,,,,532.706439,20.196354000000003,50.771154,94.635072,4795.233852,235.61748,315.35604,1876.431891,88.08300000000001,93.70375200000001,8103.0,1.09
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125124500,,,,26125124500,,,,530.950195,20.12977,50.603770000000004,95.025936,4848.2047760000005,237.166892,317.70151200000004,1891.4644730000002,88.08300000000001,91.404945,8171.0,1.1
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125125000,,,,26125125000,,,,529.38212,20.07032,50.45432,94.89948,4826.3610960000005,236.231902,316.345536,1884.760754,87.808964,91.23466300000001,8138.0,1.1
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125125600,,,,26125125600,,,,531.075641,20.134526,50.615726,95.255856,4841.651672,237.166892,316.712016,1892.073902,88.08300000000001,91.404945,8164.0,1.1
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125126200,,,,26125126200,,,,504.41836600000005,19.123876000000003,48.075076,90.278088,3898.550788,195.306054,267.933528,1840.0692940000001,83.67885,86.83165699999999,7034.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125126300,,,,26125126300,,,,504.41836600000005,19.123876000000003,48.075076,90.278088,3898.550788,195.306054,267.933528,1840.0692940000001,83.67885,86.83165699999999,7034.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125126400,,,,26125126400,,,,503.916582,19.104852,48.027252000000004,90.232104,3896.3664200000003,195.09234199999997,267.71364000000005,1834.38129,83.38524,86.74651599999999,7025.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125126500,,,,26125126500,,,,504.29292000000004,19.119120000000002,48.063120000000005,90.43903199999998,3900.735156,195.35948199999999,267.786936,1840.0692940000001,83.737572,86.88030900000001,7036.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125127000,,,,26125127000,,,,502.599399,19.054914,47.901714,90.30108,3899.09688,194.798488,267.127272,1828.083857,83.34609200000001,86.916798,7019.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125127100,,,,26125127100,,,,502.285784,19.043024,47.871824,90.08265599999999,3893.63596,194.103924,266.577552,1824.630426,83.130778,86.588397,7008.0,0.94
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125127200,,,,26125127200,,,,499.651418,18.943148,47.620748,89.933208,3863.6009000000004,192.60793999999999,265.184928,1791.924403,82.876316,87.342503,6940.0,0.93
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125127300,,,,26125127300,,,,504.79470399999997,19.138144,48.110943999999996,90.806904,3906.742168,195.94719,267.310512,1841.491295,83.796294,86.95328699999999,7045.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125127400,,,,26125127400,,,,504.41836600000005,19.123876000000003,48.075076,90.278088,3898.550788,195.306054,267.933528,1840.0692940000001,83.67885,86.83165699999999,7034.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125127500,,,,26125127500,,,,503.47752099999997,19.088206,47.985406,90.20911199999999,3891.997684,194.93205799999998,267.34716000000003,1837.428435,83.600554,86.868146,7023.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125127600,,,,26125127600,,,,501.78400000000005,19.024,47.824000000000005,89.9562,3891.451592,194.317636,267.970176,1823.208425,82.95461200000001,86.442441,7005.0,0.94
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125127700,,,,26125127700,,,,503.66569000000004,19.095340000000004,48.00334,90.32407199999999,3894.1820519999997,194.90534399999999,267.237216,1834.584433,83.67885,86.95328699999999,7023.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125128000,,,,26125128000,,,,504.41836600000005,19.123876000000003,48.075076,90.278088,3898.550788,195.306054,267.933528,1840.0692940000001,83.67885,86.83165699999999,7034.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125128100,,,,26125128100,,,,502.975737,19.069181999999998,47.937582,90.278088,3896.9125120000003,194.53134799999998,266.907384,1831.131002,83.365666,86.649212,7020.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125128200,,,,26125128200,,,,504.481089,19.126254000000003,48.081054,90.50800799999999,3907.2882600000003,195.57319399999997,268.006824,1835.193862,83.463536,86.795168,7039.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125128300,,,,26125128300,,,,503.289352,19.081072000000002,47.967472,90.35856,3902.919524,195.09234199999997,268.153416,1833.162432,83.561406,86.928961,7031.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125128400,,,,26125128400,,,,502.913014,19.066804,47.931604,90.519504,3901.8273400000003,197.55003,266.834088,1824.427283,83.757146,87.01410200000001,7022.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125128500,,,,26125128500,,,,504.41836600000005,19.123876000000003,48.075076,90.278088,3898.550788,195.306054,267.933528,1840.0692940000001,83.67885,86.83165699999999,7034.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125128600,,,,26125128600,,,,504.731981,19.135766,48.104966,90.381552,3904.011708,195.706764,267.89688,1836.209577,83.502684,86.807331,7036.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125128700,,,,26125128700,,,,500.215925,18.96455,47.67455,89.921712,3894.1820519999997,193.890212,266.357664,1816.7078490000001,82.915464,86.405952,6997.0,0.94
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125128800,,,,26125128800,,,,504.41836600000005,19.123876000000003,48.075076,90.278088,3898.550788,195.306054,267.933528,1840.0692940000001,83.67885,86.83165699999999,7034.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125128900,,,,26125128900,,,,504.16747399999997,19.114364,48.051164,90.496512,3902.919524,195.54647999999997,267.457104,1838.0378640000001,83.737572,87.123569,7037.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125129000,,,,26125129000,,,,504.29292000000004,19.119120000000002,48.063120000000005,90.393048,3904.5578,194.825202,266.467608,1832.34986,83.659276,87.026265,7031.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125130000,,,,26125130000,,,,493.818179,18.721994000000002,47.064794,104.337696,4099.512644,200.46185599999998,256.20616800000005,1845.1478690000001,87.867686,91.271152,7244.0,0.98
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125130100,,,,26125130100,,,,494.633578,18.752908,47.142508,104.26872,4105.519656,200.595426,255.949632,1844.9447260000002,88.024278,91.331967,7251.0,0.98
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125130200,,,,26125130200,,,,492.563719,18.674434,46.945234,104.245728,4091.321264,199.981004,255.326616,1839.663008,87.906834,91.28331499999999,7228.0,0.97
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125130300,,,,26125130300,,,,490.36841400000003,18.591204,46.736004,103.69391999999999,4097.328276,199.0193,254.74024800000004,1821.380138,87.221744,91.113033,7210.0,0.97
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125130400,,,,26125130400,,,,494.31996300000003,18.741018,47.112618000000005,104.521632,4103.88138,200.75570999999997,256.389408,1846.9761560000002,88.08300000000001,91.404945,7252.0,0.98
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125130500,,,,26125130500,,,,494.25724,18.73864,47.106640000000006,104.015808,4101.15092,200.595426,256.132872,1836.209577,87.78939000000001,91.73334600000001,7238.0,0.97
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125130600,,,,26125130600,,,,470.359777,17.832622,44.829022,90.28958399999999,3637.5188120000003,182.242908,233.26452,1754.7492340000001,83.58098,86.88030900000001,6602.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125130700,,,,26125130700,,,,471.614237,17.880182,44.948582,90.88737599999999,3652.809388,183.17789799999997,233.26452,1757.796379,83.77672,87.257362,6623.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125131100,,,,26125131100,,,,531.26381,20.14166,50.63366,95.094912,4846.5665,237.24703399999999,316.93190400000003,1890.855044,87.945982,91.46576,8168.0,1.1
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125131300,,,,26125131300,,,,528.441275,20.034650000000003,50.364650000000005,95.002944,4829.637648,236.178474,316.712016,1883.948182,87.88726000000001,91.404945,8140.0,1.1
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125131400,,,,26125131400,,,,530.950195,20.12977,50.603770000000004,95.025936,4848.2047760000005,237.166892,317.70151200000004,1891.4644730000002,88.08300000000001,91.404945,8171.0,1.1
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125131500,,,,26125131500,,,,527.6885990000001,20.006114000000004,50.292914,94.600584,4814.893164,235.43048199999998,316.45548,1876.838177,87.39791000000001,90.94275100000002,8115.0,1.09
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125131600,,,,26125131600,,,,529.695735,20.08221,50.484210000000004,95.025936,4841.1055799999995,236.766182,317.151792,1888.214185,88.08300000000001,91.404945,8158.0,1.1
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125131800,,,,26125131800,,,,530.950195,20.12977,50.603770000000004,95.025936,4848.2047760000005,237.166892,317.70151200000004,1891.4644730000002,88.08300000000001,91.404945,8171.0,1.1
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125132100,,,,26125132100,,,,419.303255,15.896930000000001,39.96293,95.002944,4202.17794,200.94270799999998,268.923024,1601.985698,88.004704,91.356293,7024.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125132500,,,,26125132500,,,,420.494992,15.942112,40.076512,94.72703999999999,4179.788168,199.767292,268.593192,1598.7354100000002,87.417484,91.02789200000001,6997.0,0.94
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125132600,,,,26125132600,,,,420.55771500000003,15.94449,40.08249,95.07191999999999,4206.546676,200.91599399999998,269.069616,1604.8297000000002,88.043852,91.429271,7032.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125132700,,,,26125132700,,,,419.177809,15.892174,39.950974,95.025936,4207.63886,201.02284999999998,269.289504,1603.0014130000002,88.08300000000001,91.404945,7030.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125133001,,,,26125133001,,,,469.79527,17.811220000000002,44.77522,90.31257599999999,3630.965708,181.949054,232.458264,1754.952377,83.71799800000001,86.868146,6594.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125133002,,,,26125133002,,,,469.60710100000006,17.804086,44.757286,90.278088,3629.327432,181.842198,232.23837600000002,1754.5460910000002,83.67885,86.83165699999999,6591.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125133003,,,,26125133003,,,,469.79527,17.811220000000002,44.77522,90.31257599999999,3630.965708,181.949054,232.494912,1754.952377,83.71799800000001,86.868146,6594.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125133100,,,,26125133100,,,,496.13893,18.809980000000003,47.28598,95.175384,3839.0267599999997,197.71031399999998,263.572416,1808.175843,88.200444,92.01309499999999,6946.0,0.94
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125134000,,,,26125134000,,,,473.056866,17.934876,45.086076,90.56548799999999,3650.62502,182.69704599999997,233.70429600000003,1757.9995219999998,83.796294,87.184384,6623.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125134300,,,,26125134300,,,,470.673392,17.844511999999998,44.858912,90.50800799999999,3652.2632959999996,182.9909,234.400608,1751.905232,83.71799800000001,87.33034,6616.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125134400,,,,26125134400,,,,470.4225,17.835,44.835,90.47352,3638.610996,182.349764,232.53155999999998,1755.561806,83.698424,87.03842800000001,6603.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125134500,,,,26125134500,,,,469.79527,17.811220000000002,44.77522,90.2436,3630.965708,181.681914,232.128432,1751.905232,83.639702,86.90463500000001,6590.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125134600,,,,26125134600,,,,469.732547,17.808842000000002,44.769242,90.30108,3628.78134,181.86891199999997,232.16508,1753.733519,83.71799800000001,86.868146,6590.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125134700,,,,26125134700,,,,469.293486,17.792196,44.727396,90.174624,3639.157088,181.735342,233.924184,1746.826657,83.130778,86.60056,6593.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125134800,,,,26125134800,,,,470.10888500000004,17.823110000000003,44.805110000000006,90.35856,3634.788352,182.05590999999998,232.751448,1754.952377,83.67885,86.97761299999999,6598.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125134900,,,,26125134900,,,,469.60710100000006,17.804086,44.757286,90.278088,3629.327432,181.842198,232.23837600000002,1754.5460910000002,83.67885,86.83165699999999,6591.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125135000,,,,26125135000,,,,470.485223,17.837378,44.840978,90.335568,3645.1641,182.53676199999998,234.290664,1753.733519,83.32651800000001,86.941124,6609.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125135100,,,,26125135100,,,,469.732547,17.808842000000002,44.769242,90.32407199999999,3641.887548,182.429906,233.41111200000003,1751.498946,83.639702,86.97761299999999,6602.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125135200,,,,26125135200,,,,469.79527,17.811220000000002,44.77522,90.32407199999999,3630.965708,181.975768,232.494912,1754.952377,83.71799800000001,86.868146,6594.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125135300,,,,26125135300,,,,469.042594,17.782684,44.703484,90.30108,3624.9586959999997,181.78877,232.16508,1750.6863740000001,83.639702,86.84382,6582.0,0.89
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125136000,,,,26125136000,,,,494.31996300000003,18.741018,47.112618000000005,94.94546399999999,3820.459632,195.706764,262.143144,1799.84698,87.98513000000001,91.44143400000002,6913.0,0.93
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125136101,,,,26125136101,,,,490.180245,18.58407,46.71807,94.887984,3799.162044,195.06562799999998,261.373536,1790.705545,87.808964,91.331967,6876.0,0.93
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125136102,,,,26125136102,,,,493.379118,18.705348,47.022948,94.91097599999999,3813.906528,195.706764,262.069848,1798.628122,87.828538,91.246826,6903.0,0.93
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125136300,,,,26125136300,,,,429.966165,16.301190000000002,40.97919,94.95696,3388.50086,182.483334,244.11232800000002,1639.7702960000001,87.945982,91.380619,6216.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125136500,,,,26125136500,,,,428.46081300000003,16.244118,40.835718,95.025936,3378.671204,182.483334,244.44216000000003,1639.5671530000002,88.08300000000001,91.404945,6205.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125136600,,,,26125136600,,,,493.12822600000004,18.695836,46.999036000000004,94.96845599999999,3813.3604360000004,195.786906,261.593424,1798.424979,87.965556,91.36845600000001,6902.0,0.93
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125136700,,,,26125136700,,,,429.527104,16.284544,40.937343999999996,95.117904,3387.408676,182.750474,244.69869599999998,1638.9577239999999,87.926408,91.53873800000001,6215.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125136800,,,,26125136800,,,,492.312827,18.664922,46.921322,95.025936,3806.8073320000003,195.62662199999997,262.0332,1798.628122,88.08300000000001,91.404945,6896.0,0.93
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125137100,,,,26125137100,,,,493.69273300000003,18.717238000000002,47.052838,94.89948,3818.2752640000003,195.920476,262.54627200000004,1799.643837,87.828538,91.380619,6910.0,0.93
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125137400,,,,26125137400,,,,429.15076600000003,16.270276000000003,40.901476,94.979952,3384.6782160000002,182.510048,244.552104,1637.7388660000001,87.965556,91.50224899999999,6210.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125137700,,,,26125137700,,,,428.899874,16.260763999999998,40.877564,95.025936,3381.947756,182.59018999999998,244.588752,1640.786011,88.08300000000001,91.404945,6210.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125137800,,,,26125137800,,,,481.14813300000003,18.241638000000002,45.857238,92.60028,3540.314436,185.715728,221.463864,1634.488578,87.671946,91.137359,6399.0,0.86
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125138100,,,,26125138100,,,,423.129358,16.041988,40.327588,94.864992,4140.469544,199.28644,264.96504,1603.407699,88.043852,91.429271,6962.0,0.94
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125138301,,,,26125138301,,,,418.98964,15.885040000000002,39.933040000000005,95.01444,4203.270124000001,200.835852,269.289504,1601.782555,87.945982,91.404945,7024.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125138302,,,,26125138302,,,,422.000344,15.999184,40.219984,94.922472,4195.078744,200.809138,268.77643200000006,1603.407699,87.69152000000001,91.429271,7020.0,0.95
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26125138600,,,,26125138600,,,,419.930485,15.92071,40.02271,95.15239199999999,4206.546676,200.67556799999997,268.006824,1603.0014130000002,88.08300000000001,91.404945,7029.0,0.95
