low_uw_market_discount,high_uw_market_discount,geography_factor_id,rate_bi,rate_pd,rate_csl,rate_pip_medical,rate_pip_wage,rate_attendant_care,rate_um_uim_bi,rate_um_uim_csl,rate_compo,rate_compa,rate_compg,rate_compc,rate_limited_coll,rate_basic_coll,rate_broad_coll,rate_olte,rate_ace,rate_excess_electronic_equipment,rate_coll_auto_loan_lease,rate_mini_tort,rate_ppi,rate_mcca,rate_other_state_assessments,rate_roadside_assistance,uw_market_discount_code,rate_um_uim,rate_coll,rate_comp,rate_pip,generic_location_based_premium,location_effect,company,vehicle_type,factor_circumvented,factor_name,geography_factor,geography_type,longitude,block_group_fips,tract_fips,county_fips,zip,place_name_fips,latitude,census_block_group,territory
0000001,0059999,FZO,200.34,18.259999999999998,342.90000000000003,1120.56,280.44,13.0,75.4,208.0,178.29,601.65,133.56,25.830000000000002,651.1,1340.45,1479.85,161.0,8.0,8.0,7.0,186.11999999999998,76.23,37.0,29.0,296.0,0000001-0059999,283.4,3478.4,939.3299999999999,1401.0,27160.22,0.84,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260450214013,FZO
0060000,0099999,FZO,324.625,20.108,560.705,1237.768,354.609,13.0,61.885999999999996,170.72,330.261,990.3349999999999,227.264,22.878000000000004,707.784,1457.1480000000001,1608.684,141.197,8.0,8.0,6.468,180.972,70.378,37.0,29.0,287.712,0060000-0099999,232.606,3780.084,1570.7379999999998,1592.377,32064.62,0.99,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260450214013,FZO
0000001,0059999,FZP,218.89,18.259999999999998,374.65,1107.68,280.44,13.0,70.76,195.2,175.46,592.1,131.44,25.419999999999998,666.42,1371.99,1514.67,161.0,8.0,8.0,7.0,186.11999999999998,77.0,37.0,29.0,296.0,0000001-0059999,265.96,3560.08,924.4200000000001,1388.1200000000001,27408.16,0.85,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650017031,FZP
0060000,0099999,FZP,334.642,20.548000000000002,577.215,1236.48,354.24,13.0,54.114000000000004,149.28,284.698,1152.6850000000002,199.916,25.912,698.592,1438.2240000000002,1587.7920000000001,148.603,8.0,8.0,6.384,184.93200000000002,71.918,37.0,29.0,303.99199999999996,0060000-0099999,203.394,3730.992,1663.2110000000002,1590.72,32226.96,1.0,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650017031,FZP
0000001,0059999,FZQ,270.83,17.380000000000003,463.55,1597.12,383.76,13.0,122.38,337.59999999999997,175.46,592.1,131.44,25.419999999999998,689.4,1419.3,1566.9,161.0,8.0,8.0,7.0,176.22,73.14999999999999,37.0,29.0,296.0,0000001-0059999,459.97999999999996,3682.6,924.4200000000001,1980.8799999999999,31297.78,0.97,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650017032,FZQ
0060000,0099999,FZQ,326.851,20.416,565.15,1255.8,359.775,13.0,53.940000000000005,148.8,277.057,1142.18,203.096,24.313,705.486,1452.4170000000001,1603.461,147.476,8.0,8.0,6.447,183.744,71.456,37.0,29.0,302.808,0060000-0099999,202.74,3767.8109999999997,1646.6460000000002,1615.5749999999998,32356.9,1.0,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650017032,FZQ
0000001,0059999,FZR,263.40999999999997,16.06,450.84999999999997,1571.36,487.08000000000004,13.0,121.22,334.4,155.65,525.25,116.60000000000001,22.55,727.6999999999999,1498.1499999999999,1653.9499999999998,161.0,8.0,8.0,7.0,162.35999999999999,66.22,37.0,29.0,296.0,0000001-0059999,455.62,3886.7999999999997,820.05,2058.44,31905.44,0.99,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650017033,FZR
0060000,0099999,FZR,319.06,20.855999999999998,557.53,1235.192,353.871,13.0,53.36,147.20000000000002,275.07599999999996,1224.31,199.06799999999998,24.723,700.89,1442.9550000000002,1593.015,148.281,8.0,8.0,6.405,187.70399999999998,72.996,37.0,29.0,304.88,0060000-0099999,200.56,3743.2650000000003,1723.177,1589.063,32436.88,1.0,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650017033,FZR
0000001,0059999,FZS,267.12,16.72,457.2,2782.0800000000004,800.73,13.0,121.80000000000001,336.0,169.79999999999998,573.0,127.19999999999999,24.599999999999998,735.36,1513.9199999999998,1671.36,161.0,8.0,8.0,7.0,170.28,70.07000000000001,37.0,29.0,296.0,0000001-0059999,457.8,3927.6399999999994,894.5999999999999,3582.8100000000004,38518.18,1.19,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650036023,FZS
0060000,0099999,FZS,386.582,20.262,646.4300000000001,1412.936,404.793,13.0,59.972,165.44,292.622,1231.95,206.064,26.240000000000002,747.616,1539.152,1699.216,158.102,8.0,8.0,6.832,182.358,70.917,37.0,29.0,303.104,0060000-0099999,225.412,3992.8160000000003,1756.8760000000002,1817.7289999999998,34896.84,1.08,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650036023,FZS
0000001,0059999,FZT,263.40999999999997,16.28,450.84999999999997,1816.08,649.44,13.0,103.24,284.8,155.65,525.25,116.60000000000001,22.55,712.38,1466.6100000000001,1619.13,161.0,8.0,8.0,7.0,166.32,68.53,37.0,29.0,296.0,0000001-0059999,388.04,3805.1200000000003,820.05,2465.52,32949.7,1.02,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650051003,FZT
0060000,0099999,FZT,375.08099999999996,20.130000000000003,629.285,1396.192,399.99600000000004,13.0,64.49600000000001,177.92000000000002,301.961,1103.025,215.816,23.779999999999998,730.764,1504.4579999999999,1660.914,151.018,8.0,8.0,6.678,181.17000000000002,70.455,37.0,29.0,296.0,0060000-0099999,242.41600000000003,3902.8140000000003,1644.582,1796.188,33980.28,1.05,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650051003,FZT
0000001,0059999,FZU,304.21999999999997,17.380000000000003,520.6999999999999,2318.4,778.5899999999999,13.0,116.57999999999998,321.59999999999997,172.63,582.55,129.32,25.009999999999998,727.6999999999999,1498.1499999999999,1653.9499999999998,161.0,8.0,8.0,7.0,178.20000000000002,73.14999999999999,37.0,29.0,296.0,0000001-0059999,438.17999999999995,3886.7999999999997,909.5099999999999,3096.99,36617.22,1.13,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650052013,FZU
0060000,0099999,FZU,311.269,20.988,547.37,1258.376,360.513,13.0,61.538,169.76,281.302,1220.49,192.708,24.887,712.38,1466.6100000000001,1619.13,142.807,8.0,8.0,6.510000000000001,188.892,73.458,37.0,29.0,301.62399999999997,0060000-0099999,231.298,3804.63,1719.3870000000002,1618.889,32859.64,1.02,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650052013,FZU
0000001,0059999,FZV,255.98999999999998,15.399999999999999,438.15,1725.92,494.46000000000004,13.0,122.38,337.59999999999997,161.30999999999997,544.3499999999999,120.83999999999999,23.369999999999997,720.04,1482.3799999999999,1636.54,161.0,8.0,8.0,7.0,158.4,64.67999999999999,37.0,29.0,296.0,0000001-0059999,459.97999999999996,3845.96,849.8699999999999,2220.38,32474.0,1.01,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650052014,FZV
0060000,0099999,FZV,335.384,20.834,579.755,1336.944,383.022,13.0,59.508,164.16,279.604,1295.935,190.8,25.543,732.2959999999999,1507.6119999999999,1664.396,147.798,8.0,8.0,6.692,187.506,72.919,37.0,29.0,302.21599999999995,0060000-0099999,223.668,3910.996,1791.8819999999998,1719.966,34068.88,1.05,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650052014,FZV
0000001,0059999,FZW,293.09000000000003,16.72,501.65000000000003,2988.16,911.4300000000001,13.0,136.88,377.59999999999997,166.97,563.4499999999999,125.08,24.189999999999998,727.6999999999999,1498.1499999999999,1653.9499999999998,161.0,8.0,8.0,7.0,170.28,70.07000000000001,37.0,29.0,296.0,0000001-0059999,514.48,3886.7999999999997,879.6899999999999,3899.59,39929.86,1.24,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650052015,FZW
0060000,0099999,FZW,346.14300000000003,20.657999999999998,593.09,1336.944,383.022,13.0,61.538,169.76,286.962,1262.51,202.672,25.297,723.1039999999999,1488.6879999999999,1643.504,146.832,8.0,8.0,6.608,185.922,72.303,37.0,29.0,299.84799999999996,0060000-0099999,231.298,3861.9039999999995,1777.441,1719.966,33882.02,1.05,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650052015,FZW
0000001,0059999,FZX,230.02,16.5,393.7,1674.4,571.95,13.0,97.44,268.8,186.78,630.3000000000001,139.92000000000002,27.060000000000002,689.4,1419.3,1566.9,161.0,8.0,8.0,7.0,168.29999999999998,69.3,37.0,29.0,296.0,0000001-0059999,366.24,3682.6,984.0600000000002,2246.3500000000004,31976.64,0.99,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650052021,FZX
0060000,0099999,FZX,320.544,19.954,554.355,1102.528,315.864,13.0,52.896,145.92000000000002,293.471,1070.555,234.684,23.287999999999997,693.996,1428.762,1577.346,143.29,8.0,8.0,6.3420000000000005,179.586,69.839,37.0,29.0,290.08,0060000-0099999,198.81600000000003,3706.446,1621.998,1418.392,31127.9,0.96,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650052021,FZX
0000001,0059999,FZY,315.34999999999997,17.380000000000003,539.75,1970.64,597.7800000000001,13.0,144.42000000000002,398.40000000000003,186.78,630.3000000000001,139.92000000000002,27.060000000000002,704.72,1450.8400000000001,1601.72,161.0,8.0,8.0,7.0,178.20000000000002,73.14999999999999,37.0,29.0,296.0,0000001-0059999,542.82,3764.2800000000007,984.0600000000002,2568.42,34789.98,1.08,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650053031,FZY
0060000,0099999,FZY,334.642,20.614,577.215,1208.144,346.12199999999996,13.0,54.230000000000004,149.60000000000002,284.41499999999996,1242.455,201.39999999999998,24.846,719.274,1480.8029999999999,1634.799,150.21300000000002,8.0,8.0,6.5729999999999995,185.526,72.149,37.0,29.0,301.032,0060000-0099999,203.83000000000004,3841.449,1753.116,1554.266,32883.42,1.02,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650053031,FZY
0000001,0059999,FZZ,200.34,17.380000000000003,342.90000000000003,1970.64,520.29,13.0,112.52,310.4,186.78,630.3000000000001,139.92000000000002,27.060000000000002,697.0600000000001,1435.07,1584.31,161.0,8.0,8.0,7.0,178.20000000000002,73.14999999999999,37.0,29.0,296.0,0000001-0059999,422.91999999999996,3723.44,984.0600000000002,2490.9300000000003,33213.34,1.03,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650053034,FZZ
0060000,0099999,FZZ,314.979,20.878,551.8149999999999,1205.568,345.384,13.0,53.766000000000005,148.32,277.623,1286.385,203.944,25.009999999999998,711.614,1465.0330000000001,1617.3890000000001,148.281,8.0,8.0,6.503,187.902,73.073,37.0,29.0,301.92,0060000-0099999,202.086,3800.539,1792.962,1550.952,32773.86,1.01,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650053034,FZZ
0000001,0059999,GAA,215.17999999999998,19.580000000000002,368.29999999999995,1751.68,501.84000000000003,13.0,89.9,248.0,147.16,496.6,110.24000000000001,21.32,658.76,1356.22,1497.26,161.0,8.0,8.0,7.0,170.28,73.92,37.0,29.0,296.0,0000001-0059999,337.9,3519.24,775.32,2253.52,30342.44,0.94,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650010002,GAA
0060000,0099999,GAA,251.90900000000002,21.45,469.265,1159.2,332.1,13.0,49.763999999999996,137.28,324.318,1422.95,202.248,27.429000000000002,674.846,1389.337,1533.821,151.501,8.0,8.0,6.167,193.04999999999998,75.075,37.0,29.0,304.88,0060000-0099999,187.04399999999998,3604.171,1976.9450000000002,1491.3000000000002,32162.1,1.0,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650010002,GAA
0000001,0059999,GAB,345.03000000000003,19.14,590.5500000000001,2344.16,811.8000000000001,13.0,98.02,270.4,152.82000000000002,515.7,114.48,22.14,643.4399999999999,1324.68,1462.44,161.0,8.0,8.0,7.0,166.32,71.61,37.0,29.0,296.0,0000001-0059999,368.41999999999996,3437.56,805.1400000000001,3155.96,34557.62,1.07,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650012001,GAB
0060000,0099999,GAB,260.07099999999997,21.494,480.695,1324.064,379.332,13.0,58.63799999999999,161.76,332.808,1497.44,203.096,30.544999999999998,677.91,1395.645,1540.785,151.66199999999998,8.0,8.0,6.195,193.446,75.229,37.0,29.0,304.88,0060000-0099999,220.39799999999997,3620.535,2063.889,1703.3960000000002,33597.82,1.04,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650012001,GAB
0000001,0059999,GAC,278.25,21.119999999999997,476.25,1622.88,579.33,13.0,69.6,192.0,135.84,458.4,101.75999999999999,19.68,651.1,1340.45,1479.85,161.0,8.0,8.0,7.0,182.16,79.31,37.0,29.0,296.0,0000001-0059999,261.6,3478.4,715.68,2202.21,29809.74,0.92,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650012002,GAC
0060000,0099999,GAC,290.86400000000003,21.076,520.6999999999999,1434.832,411.06600000000003,13.0,62.465999999999994,172.32,335.072,1495.53,201.612,31.857,708.5500000000001,1458.7250000000001,1610.4250000000002,153.755,8.0,8.0,6.4750000000000005,189.684,73.76599999999999,37.0,29.0,305.472,0060000-0099999,234.786,3784.175,2064.071,1845.8980000000001,35016.36,1.08,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650012002,GAC
0000001,0059999,GAD,259.7,20.02,444.5,2215.36,623.61,13.0,85.26,235.2,141.5,477.5,106.0,20.5,643.4399999999999,1324.68,1462.44,161.0,8.0,8.0,7.0,174.24,75.46,37.0,29.0,296.0,0000001-0059999,320.46,3437.56,745.5,2838.9700000000003,32421.8,1.0,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650012003,GAD
0060000,0099999,GAD,298.65500000000003,21.054,531.495,1379.4479999999999,395.19899999999996,13.0,63.104000000000006,174.08,326.865,1380.93,195.252,31.119,726.934,1496.5729999999999,1652.2089999999998,152.95,8.0,8.0,6.643,189.486,73.689,37.0,29.0,304.58399999999995,0060000-0099999,237.18400000000003,3882.3589999999995,1934.166,1774.647,34647.24,1.07,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650012003,GAD
0000001,0059999,GAE,307.93,20.02,527.05,2125.2,608.85,13.0,84.67999999999999,233.6,149.99,506.15000000000003,112.36,21.73,651.1,1340.45,1479.85,161.0,8.0,8.0,7.0,174.24,75.46,37.0,29.0,296.0,0000001-0059999,318.28,3478.4,790.23,2734.0499999999997,32597.24,1.01,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650021011,GAE
0060000,0099999,GAE,303.10699999999997,20.922,535.9399999999999,1410.36,404.055,13.0,64.96000000000001,179.20000000000002,321.205,1317.8999999999999,198.43200000000002,30.996,728.466,1499.7269999999999,1655.691,151.501,8.0,8.0,6.657,188.298,73.22699999999999,37.0,29.0,303.4,0060000-0099999,244.16000000000003,3890.541,1868.533,1814.415,34613.38,1.07,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650021011,GAE
0000001,0059999,GAF,226.31,20.02,387.34999999999997,1880.48,538.74,13.0,88.16,243.2,141.5,477.5,106.0,20.5,651.1,1340.45,1479.85,161.0,8.0,8.0,7.0,174.24,75.46,37.0,29.0,296.0,0000001-0059999,331.36,3478.4,745.5,2419.2200000000003,30768.68,0.95,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650021012,GAF
0060000,0099999,GAF,306.817,20.768,540.385,1409.0720000000001,403.68600000000004,13.0,65.30799999999999,180.15999999999997,322.61999999999995,1292.115,193.768,30.709,735.36,1513.9199999999998,1671.36,150.857,8.0,8.0,6.72,186.91199999999998,72.688,37.0,29.0,302.808,0060000-0099999,245.46799999999996,3927.3599999999997,1839.212,1812.7580000000003,34651.66,1.07,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650021012,GAF
0000001,0059999,GAG,211.46999999999997,18.919999999999998,361.95,1043.28,265.68,13.0,97.44,268.8,135.84,458.4,101.75999999999999,19.68,635.78,1308.9099999999999,1445.03,161.0,8.0,8.0,7.0,164.34,71.61,37.0,29.0,296.0,0000001-0059999,366.24,3396.72,715.68,1308.96,25910.98,0.8,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650031031,GAG
0060000,0099999,GAG,258.216,20.701999999999998,473.71,1120.56,321.03,13.0,49.88,137.6,301.678,1098.25,214.75599999999997,22.222,668.718,1376.721,1519.893,145.061,8.0,8.0,6.111,186.31799999999998,72.457,37.0,29.0,297.184,0060000-0099999,187.48,3571.443,1636.906,1441.59,30446.98,0.94,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650031031,GAG
0000001,0059999,GAH,226.31,21.78,387.34999999999997,888.7199999999999,239.85,13.0,56.26,155.2,130.18,439.3,97.52000000000001,18.86,612.8000000000001,1261.6000000000001,1392.8000000000002,161.0,8.0,8.0,7.0,188.1,81.62,37.0,29.0,296.0,0000001-0059999,211.45999999999998,3274.2000000000003,685.8600000000001,1128.57,24114.68,0.75,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650031032,GAH
0060000,0099999,GAH,253.764,21.032,469.9,1049.72,300.73499999999996,13.0,46.690000000000005,128.8,288.094,1108.755,210.728,21.853,659.526,1357.797,1499.001,142.324,8.0,8.0,6.027,189.28799999999998,73.612,37.0,29.0,302.808,0060000-0099999,175.49,3522.3509999999997,1629.4300000000003,1350.455,29806.36,0.92,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650031032,GAH
0000001,0059999,GAI,218.89,21.34,374.65,940.24,221.4,13.0,60.32,166.4,144.33,487.05,108.12,20.91,605.14,1245.8300000000002,1375.39,161.0,8.0,8.0,7.0,186.11999999999998,80.85000000000001,37.0,29.0,296.0,0000001-0059999,226.72,3233.3600000000006,760.4100000000001,1161.64,24396.22,0.76,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650031033,GAI
0060000,0099999,GAI,239.29500000000002,21.384,452.12,1054.8719999999998,302.21099999999996,13.0,44.95,124.0,299.414,1201.39,208.396,23.246999999999996,664.122,1367.259,1509.447,146.832,8.0,8.0,6.069,192.456,74.844,37.0,29.0,306.064,0060000-0099999,168.95,3546.897,1732.4470000000001,1357.0829999999999,30277.5,0.94,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650031033,GAI
0000001,0059999,GAJ,218.89,19.14,374.65,1146.32,302.58,13.0,99.17999999999999,273.6,135.84,458.4,101.75999999999999,19.68,628.12,1293.1399999999999,1427.62,161.0,8.0,8.0,7.0,166.32,72.38,37.0,29.0,296.0,0000001-0059999,372.78000000000003,3355.8799999999997,715.68,1448.8999999999999,26379.72,0.82,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650031035,GAJ
0060000,0099999,GAJ,254.13500000000002,21.406,472.44,1134.728,325.089,13.0,49.126,135.51999999999998,302.527,1277.79,205.216,24.764,674.846,1389.337,1533.821,145.544,8.0,8.0,6.167,192.654,74.92099999999999,37.0,29.0,304.58399999999995,0060000-0099999,184.646,3604.171,1810.297,1459.817,31357.1,0.97,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650031035,GAJ
0000001,0059999,GAK,226.31,18.7,387.34999999999997,1184.96,309.96,13.0,111.36,307.2,133.01,448.84999999999997,99.64,19.27,658.76,1356.22,1497.26,161.0,8.0,8.0,7.0,162.35999999999999,70.07000000000001,37.0,29.0,296.0,0000001-0059999,418.56,3519.24,700.77,1494.92,27367.54,0.85,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650031036,GAK
0060000,0099999,GAK,241.892,21.604,457.2,1071.616,307.008,13.0,45.704,126.08000000000001,296.01800000000003,1343.685,205.004,25.256,671.016,1381.452,1525.116,150.535,8.0,8.0,6.132,194.436,75.614,37.0,29.0,306.952,0060000-0099999,171.78400000000002,3583.716,1869.963,1378.624,31102.82,0.96,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650031036,GAK
0000001,0059999,GAL,226.31,20.46,387.34999999999997,1159.2,309.96,13.0,56.839999999999996,156.8,127.35000000000001,429.75,95.4,18.45,651.1,1340.45,1479.85,161.0,8.0,8.0,7.0,178.20000000000002,77.77,37.0,29.0,296.0,0000001-0059999,213.64000000000001,3478.4,670.95,1469.16,26212.78,0.81,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650065001,GAL
0060000,0099999,GAL,277.879,21.296,503.555,1281.56,367.155,13.0,57.826,159.52,324.601,1436.32,198.43200000000002,29.273999999999997,710.8480000000001,1463.4560000000001,1615.6480000000001,153.272,8.0,8.0,6.496,191.664,74.536,37.0,29.0,304.88,0060000-0099999,217.346,3796.4480000000003,1988.627,1648.715,33848.7,1.05,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650065001,GAL
0000001,0059999,GAM,230.02,19.580000000000002,393.7,1391.0400000000002,498.15000000000003,13.0,112.52,310.4,130.18,439.3,97.52000000000001,18.86,658.76,1356.22,1497.26,161.0,8.0,8.0,7.0,170.28,73.92,37.0,29.0,296.0,0000001-0059999,422.91999999999996,3519.24,685.8600000000001,1889.1900000000003,28947.84,0.9,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650065002,GAM
0060000,0099999,GAM,258.95799999999997,21.45,479.425,1307.32,374.53499999999997,13.0,57.536,158.72,333.37399999999997,1502.215,202.45999999999998,30.34,687.102,1414.569,1561.6770000000001,151.34,8.0,8.0,6.279,193.04999999999998,75.075,37.0,29.0,304.88,0060000-0099999,216.256,3669.627,2068.3889999999997,1681.855,33702.86,1.04,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650065002,GAM
0000001,0059999,GAN,270.83,19.14,463.55,1571.36,442.8,13.0,106.14,292.8,133.01,448.84999999999997,99.64,19.27,643.4399999999999,1324.68,1462.44,161.0,8.0,8.0,7.0,166.32,72.38,37.0,29.0,296.0,0000001-0059999,398.94,3437.56,700.77,2014.1599999999999,29294.16,0.91,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650065003,GAN
0060000,0099999,GAN,272.685,21.186,496.57,1297.0159999999998,371.58299999999997,13.0,61.828,170.56,327.14799999999997,1364.695,194.616,29.602,722.338,1487.1109999999999,1641.763,150.696,8.0,8.0,6.601,190.674,74.151,37.0,29.0,303.4,0060000-0099999,232.388,3857.813,1916.061,1668.5989999999997,33908.16,1.05,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650065003,GAN
0000001,0059999,GAO,248.57000000000002,20.02,425.45000000000005,1687.28,476.01,13.0,102.08,281.6,141.5,477.5,106.0,20.5,666.42,1371.99,1514.67,161.0,8.0,8.0,7.0,174.24,75.46,37.0,29.0,296.0,0000001-0059999,383.68,3560.08,745.5,2163.29,30401.68,0.94,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650065004,GAO
0060000,0099999,GAO,272.314,21.384,497.20500000000004,1356.264,388.55699999999996,13.0,59.856,165.12,337.336,1506.0349999999999,199.06799999999998,31.16,703.188,1447.6860000000001,1598.238,153.433,8.0,8.0,6.426,192.456,74.844,37.0,29.0,305.176,0060000-0099999,224.976,3755.5380000000005,2073.599,1744.821,34419.36,1.07,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650065004,GAO
0000001,0059999,GAP,322.77,19.8,552.45,1738.8000000000002,509.21999999999997,13.0,102.66,283.2,152.82000000000002,515.7,114.48,22.14,635.78,1308.9099999999999,1445.03,161.0,8.0,8.0,7.0,170.28,74.69,37.0,29.0,296.0,0000001-0059999,385.86,3396.72,805.1400000000001,2248.02,30726.94,0.95,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650066003,GAP
0060000,0099999,GAP,278.25,20.811999999999998,501.65000000000003,1289.2879999999998,369.36899999999997,13.0,61.596000000000004,169.92000000000002,322.903,1309.305,191.436,30.134999999999998,729.9979999999999,1502.8809999999999,1659.173,149.89100000000002,8.0,8.0,6.670999999999999,187.308,72.842,37.0,29.0,302.21599999999995,0060000-0099999,231.51600000000002,3898.723,1853.779,1658.6569999999997,33786.64,1.05,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650066003,GAP
0000001,0059999,GAQ,345.03000000000003,18.48,590.5500000000001,1120.56,365.31,13.0,56.839999999999996,156.8,192.44000000000003,649.4000000000001,144.16,27.880000000000003,582.16,1198.52,1323.16,161.0,8.0,8.0,7.0,188.1,82.39,37.0,29.0,296.0,0000001-0059999,213.64000000000001,3110.84,1013.8800000000001,1485.87,26850.02,0.83,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650004002,GAQ
0060000,0099999,GAQ,316.46299999999997,20.701999999999998,553.085,1397.48,400.365,13.0,55.39,152.79999999999998,311.017,1478.3400000000001,188.468,31.857,726.934,1496.5729999999999,1652.2089999999998,156.975,8.0,8.0,6.643,186.31799999999998,72.457,37.0,29.0,306.656,0060000-0099999,208.19,3882.3589999999995,2009.6820000000002,1797.845,35007.62,1.08,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650004002,GAQ
0000001,0059999,GAR,371.0,16.72,635.0,1352.4,461.25,13.0,64.38000000000001,177.60000000000002,198.1,668.5,148.39999999999998,28.7,597.48,1230.06,1357.98,161.0,8.0,8.0,7.0,168.29999999999998,73.92,37.0,29.0,296.0,0000001-0059999,241.98000000000002,3192.52,1043.7,1813.65,28801.28,0.89,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650004003,GAR
0060000,0099999,GAR,324.254,20.855999999999998,565.15,1335.656,382.65299999999996,13.0,53.36,147.20000000000002,324.035,1464.0149999999999,184.228,33.415,742.254,1528.113,1687.029,154.56,8.0,8.0,6.7829999999999995,187.70399999999998,72.996,37.0,29.0,305.176,0060000-0099999,200.56,3964.179,2005.693,1718.309,35006.36,1.08,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650004003,GAR
0000001,0059999,GAS,374.71,16.5,641.35,1275.12,435.41999999999996,13.0,81.78,225.6,189.61,639.85,142.04000000000002,27.470000000000002,620.46,1277.3700000000001,1410.21,161.0,8.0,8.0,7.0,166.32,73.14999999999999,37.0,29.0,296.0,0000001-0059999,307.38,3315.04,998.9700000000001,1710.54,28975.78,0.9,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260650006002,GAS
