geo_id,geo_name,tot_pop,white_tot,black_tot,aian_tot,asian_tot,nhopi_tot,other_tot,two_more_tot,latin_tot,median_income
1500000US260150114022,Block Group 2; Census Tract 114.02; Barry County; Michigan,811,773,11,19,0,0,0,8,0,36979
1500000US260150114023,Block Group 3; Census Tract 114.02; Barry County; Michigan,1157,1147,0,0,0,0,0,10,0,61979
1500000US260172803001,Block Group 1; Census Tract 2803; Bay County; Michigan,1261,1085,87,0,0,0,8,6,75,32917
1500000US260172804001,Block Group 1; Census Tract 2804; Bay County; Michigan,623,543,7,0,41,0,0,0,32,62500
1500000US260172804002,Block Group 2; Census Tract 2804; Bay County; Michigan,679,624,29,0,0,0,0,0,26,63633
1500000US260172804003,Block Group 3; Census Tract 2804; Bay County; Michigan,362,309,0,0,0,0,0,1,52,43708
1500000US260172804004,Block Group 4; Census Tract 2804; Bay County; Michigan,754,396,0,9,0,0,36,36,277,15952
1500000US260172805001,Block Group 1; Census Tract 2805; Bay County; Michigan,956,802,0,3,0,0,0,20,131,53472
1500000US260172805002,Block Group 2; Census Tract 2805; Bay County; Michigan,889,839,0,0,0,0,0,0,50,89488
1500000US260172805003,Block Group 3; Census Tract 2805; Bay County; Michigan,486,437,0,0,0,0,0,26,23,63250
1500000US260172805004,Block Group 4; Census Tract 2805; Bay County; Michigan,762,721,9,0,0,0,0,23,9,68125
1500000US260172806001,Block Group 1; Census Tract 2806; Bay County; Michigan,591,402,120,0,0,0,0,36,33,46850
1500000US260172806002,Block Group 2; Census Tract 2806; Bay County; Michigan,1084,716,25,0,0,0,0,48,295,74712
1500000US260172806003,Block Group 3; Census Tract 2806; Bay County; Michigan,1080,941,0,0,0,0,0,24,115,46250
1500000US260172807001,Block Group 1; Census Tract 2807; Bay County; Michigan,1137,1014,65,0,0,0,0,17,41,14663
1500000US260172807002,Block Group 2; Census Tract 2807; Bay County; Michigan,1362,958,27,0,0,0,0,139,238,32159
1500000US260172807003,Block Group 3; Census Tract 2807; Bay County; Michigan,614,469,93,0,0,0,0,6,46,44531
1500000US260172808001,Block Group 1; Census Tract 2808; Bay County; Michigan,1393,1259,22,0,0,0,0,0,112,53000
1500000US260172808002,Block Group 2; Census Tract 2808; Bay County; Michigan,814,610,0,0,0,8,0,79,117,45357
1500000US260172808003,Block Group 3; Census Tract 2808; Bay County; Michigan,1387,1126,12,15,0,0,0,188,46,49420
1500000US260172809001,Block Group 1; Census Tract 2809; Bay County; Michigan,1137,646,0,4,0,0,0,159,328,50457
1500000US260172809002,Block Group 2; Census Tract 2809; Bay County; Michigan,788,749,0,0,0,0,0,9,30,37098
1500000US260172809003,Block Group 3; Census Tract 2809; Bay County; Michigan,972,636,0,5,25,0,0,0,306,45221
1500000US260172810001,Block Group 1; Census Tract 2810; Bay County; Michigan,762,670,23,0,0,0,0,41,28,57454
1500000US260172810002,Block Group 2; Census Tract 2810; Bay County; Michigan,852,587,74,0,0,0,0,96,95,67989
1500000US260172810003,Block Group 3; Census Tract 2810; Bay County; Michigan,251,237,0,0,0,0,0,14,0,17477
1500000US260172810004,Block Group 4; Census Tract 2810; Bay County; Michigan,537,432,0,0,0,47,0,5,53,63542
1500000US260172810005,Block Group 5; Census Tract 2810; Bay County; Michigan,563,497,0,0,29,0,0,25,12,68333
1500000US260172810006,Block Group 6; Census Tract 2810; Bay County; Michigan,752,531,0,0,0,0,29,0,192,34639
1500000US260172813001,Block Group 1; Census Tract 2813; Bay County; Michigan,888,788,8,0,0,0,0,0,92,49904
1500000US260172813002,Block Group 2; Census Tract 2813; Bay County; Michigan,502,443,0,12,0,0,0,28,19,45313
1500000US260172813003,Block Group 3; Census Tract 2813; Bay County; Michigan,1614,1428,56,0,0,0,0,96,34,66117
1500000US260172851001,Block Group 1; Census Tract 2851; Bay County; Michigan,1339,1281,0,5,0,0,0,25,28,61200
1500000US260172851002,Block Group 2; Census Tract 2851; Bay County; Michigan,1538,1332,0,0,0,0,0,14,192,100240
1500000US260172851003,Block Group 3; Census Tract 2851; Bay County; Michigan,495,389,0,0,0,0,0,6,100,49785
1500000US260172852011,Block Group 1; Census Tract 2852.01; Bay County; Michigan,1153,1058,0,0,0,0,0,0,95,93438
1500000US260172852012,Block Group 2; Census Tract 2852.01; Bay County; Michigan,763,486,0,0,125,0,0,0,152,52958
1500000US260172852013,Block Group 3; Census Tract 2852.01; Bay County; Michigan,905,905,0,0,0,0,0,0,0,-
1500000US260172852014,Block Group 4; Census Tract 2852.01; Bay County; Michigan,873,663,59,0,0,0,0,20,131,32246
1500000US260172852015,Block Group 5; Census Tract 2852.01; Bay County; Michigan,952,922,21,0,0,0,0,6,3,31912
1500000US260172852016,Block Group 6; Census Tract 2852.01; Bay County; Michigan,1036,979,0,0,51,0,0,6,0,23879
1500000US260172852021,Block Group 1; Census Tract 2852.02; Bay County; Michigan,1904,1748,6,0,0,0,0,30,120,61094
1500000US260172852022,Block Group 2; Census Tract 2852.02; Bay County; Michigan,2072,1894,5,0,0,0,0,111,62,44918
1500000US260172853001,Block Group 1; Census Tract 2853; Bay County; Michigan,1324,1277,27,0,0,0,0,20,0,75947
1500000US260172853002,Block Group 2; Census Tract 2853; Bay County; Michigan,1029,998,0,0,0,0,0,21,10,72443
1500000US260172853003,Block Group 3; Census Tract 2853; Bay County; Michigan,294,294,0,0,0,0,0,0,0,58654
1500000US260172853004,Block Group 4; Census Tract 2853; Bay County; Michigan,1273,1224,2,3,10,0,0,19,15,56964
1500000US260172853005,Block Group 5; Census Tract 2853; Bay County; Michigan,824,706,1,5,0,0,6,76,30,87742
1500000US260172854001,Block Group 1; Census Tract 2854; Bay County; Michigan,1184,1137,0,0,0,0,0,37,10,141103
1500000US260172854002,Block Group 2; Census Tract 2854; Bay County; Michigan,1197,1154,20,0,0,0,0,5,18,78667
1500000US260172854003,Block Group 3; Census Tract 2854; Bay County; Michigan,1294,1123,0,0,37,0,0,7,127,85278
1500000US260172855001,Block Group 1; Census Tract 2855; Bay County; Michigan,1217,1145,0,0,0,0,0,0,72,64196
1500000US260172855002,Block Group 2; Census Tract 2855; Bay County; Michigan,958,909,0,0,0,0,0,0,49,52389
1500000US260172855003,Block Group 3; Census Tract 2855; Bay County; Michigan,1038,1023,0,0,0,0,0,7,8,77037
1500000US260172855004,Block Group 4; Census Tract 2855; Bay County; Michigan,1922,1624,0,0,0,0,0,0,298,130882
1500000US260172855005,Block Group 5; Census Tract 2855; Bay County; Michigan,1651,1457,0,0,24,0,0,68,102,65990
1500000US260172856001,Block Group 1; Census Tract 2856; Bay County; Michigan,626,583,0,0,0,0,0,17,26,-
1500000US260172856002,Block Group 2; Census Tract 2856; Bay County; Michigan,1780,1619,0,0,0,0,0,0,161,57466
1500000US260172856003,Block Group 3; Census Tract 2856; Bay County; Michigan,1160,1145,0,3,0,0,0,6,6,67500
1500000US260172856004,Block Group 4; Census Tract 2856; Bay County; Michigan,2378,2373,0,0,0,0,0,0,5,98390
1500000US260172856005,Block Group 5; Census Tract 2856; Bay County; Michigan,1131,1008,39,0,1,0,0,69,14,62885
1500000US260172857001,Block Group 1; Census Tract 2857; Bay County; Michigan,1618,1543,1,0,0,0,0,0,74,44844
1500000US260172857002,Block Group 2; Census Tract 2857; Bay County; Michigan,895,894,0,0,1,0,0,0,0,86850
1500000US260172857003,Block Group 3; Census Tract 2857; Bay County; Michigan,1364,1260,0,36,0,0,0,52,16,109653
1500000US260172858001,Block Group 1; Census Tract 2858; Bay County; Michigan,461,381,0,0,0,0,80,0,0,78438
1500000US260172858002,Block Group 2; Census Tract 2858; Bay County; Michigan,1750,1630,1,0,0,0,0,62,57,53400
1500000US260172858003,Block Group 3; Census Tract 2858; Bay County; Michigan,820,687,23,0,0,0,0,106,4,44364
1500000US260172858004,Block Group 4; Census Tract 2858; Bay County; Michigan,2077,1701,95,0,0,0,0,281,0,31824
1500000US260172858005,Block Group 5; Census Tract 2858; Bay County; Michigan,853,806,2,0,0,0,0,45,0,145373
1500000US260172859001,Block Group 1; Census Tract 2859; Bay County; Michigan,1296,1099,14,0,0,0,0,170,13,35521
1500000US260172859002,Block Group 2; Census Tract 2859; Bay County; Michigan,1778,1774,0,0,0,0,0,4,0,46875
1500000US260172859003,Block Group 3; Census Tract 2859; Bay County; Michigan,2015,1688,0,13,0,0,0,191,123,68600
1500000US260172860001,Block Group 1; Census Tract 2860; Bay County; Michigan,1000,889,0,0,27,0,0,45,39,44511
1500000US260172860002,Block Group 2; Census Tract 2860; Bay County; Michigan,773,615,52,0,87,0,0,0,19,64922
1500000US260172860003,Block Group 3; Census Tract 2860; Bay County; Michigan,1210,1137,0,0,0,0,0,65,8,95976
1500000US260172861011,Block Group 1; Census Tract 2861.01; Bay County; Michigan,1150,1144,0,0,0,0,0,0,6,77993
1500000US260172861012,Block Group 2; Census Tract 2861.01; Bay County; Michigan,1292,1215,0,0,7,0,4,9,57,98445
1500000US260172861013,Block Group 3; Census Tract 2861.01; Bay County; Michigan,1440,1365,7,0,0,0,0,52,16,71563
1500000US260172861021,Block Group 1; Census Tract 2861.02; Bay County; Michigan,1079,1010,0,0,0,0,12,27,30,-
1500000US260172861022,Block Group 2; Census Tract 2861.02; Bay County; Michigan,564,519,0,0,0,0,0,33,12,67045
1500000US260172861023,Block Group 3; Census Tract 2861.02; Bay County; Michigan,1631,1566,0,0,0,0,0,36,29,54159
1500000US260172862001,Block Group 1; Census Tract 2862; Bay County; Michigan,1107,1072,0,0,0,0,0,35,0,64309
1500000US260172862002,Block Group 2; Census Tract 2862; Bay County; Michigan,2277,2135,0,3,50,0,0,48,41,82000
1500000US260172862003,Block Group 3; Census Tract 2862; Bay County; Michigan,923,918,0,0,0,0,0,5,0,72750
1500000US260172862004,Block Group 4; Census Tract 2862; Bay County; Michigan,712,712,0,0,0,0,0,0,0,53537
1500000US260172863001,Block Group 1; Census Tract 2863; Bay County; Michigan,1859,1666,16,1,0,0,0,114,62,67813
1500000US260172863002,Block Group 2; Census Tract 2863; Bay County; Michigan,685,663,0,7,0,0,0,8,7,68750
1500000US260172863003,Block Group 3; Census Tract 2863; Bay County; Michigan,812,757,0,0,0,0,0,38,17,73256
1500000US260172864001,Block Group 1; Census Tract 2864; Bay County; Michigan,1096,1069,0,0,0,0,0,16,11,55200
1500000US260172864002,Block Group 2; Census Tract 2864; Bay County; Michigan,1241,1188,2,4,0,0,20,11,16,66806
1500000US260172865001,Block Group 1; Census Tract 2865; Bay County; Michigan,1821,1316,173,6,14,0,6,83,223,25759
1500000US260172866001,Block Group 1; Census Tract 2866; Bay County; Michigan,639,638,0,0,0,0,0,1,0,58625
1500000US260172866002,Block Group 2; Census Tract 2866; Bay County; Michigan,455,453,0,0,0,0,0,0,2,40347
1500000US260172866003,Block Group 3; Census Tract 2866; Bay County; Michigan,1550,1250,65,0,0,0,0,17,218,27514
1500000US260172866004,Block Group 4; Census Tract 2866; Bay County; Michigan,521,379,0,0,0,0,0,59,83,-
1500000US260172866005,Block Group 5; Census Tract 2866; Bay County; Michigan,417,374,0,0,0,0,0,13,30,59813
1500000US260172866006,Block Group 6; Census Tract 2866; Bay County; Michigan,1409,1400,0,0,0,0,0,0,9,41563
1500000US260179900000,Block Group 0; Census Tract 9900; Bay County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260190001011,Block Group 1; Census Tract 1.01; Benzie County; Michigan,2117,1936,15,17,14,0,0,74,61,68036
1500000US260190001012,Block Group 2; Census Tract 1.01; Benzie County; Michigan,1902,1841,33,0,0,0,0,0,28,94592
1500000US260190001013,Block Group 3; Census Tract 1.01; Benzie County; Michigan,955,955,0,0,0,0,0,0,0,78955
1500000US260190001021,Block Group 1; Census Tract 1.02; Benzie County; Michigan,1926,1718,0,7,25,0,0,72,104,67578
1500000US260190001022,Block Group 2; Census Tract 1.02; Benzie County; Michigan,1316,1225,0,28,13,0,0,18,32,61406
1500000US260190002001,Block Group 1; Census Tract 2; Benzie County; Michigan,484,471,0,6,0,0,0,7,0,47361
1500000US260190002002,Block Group 2; Census Tract 2; Benzie County; Michigan,954,917,0,5,0,0,0,15,17,85625
1500000US260190002003,Block Group 3; Census Tract 2; Benzie County; Michigan,429,411,0,5,0,0,5,0,8,98611
1500000US260190002004,Block Group 4; Census Tract 2; Benzie County; Michigan,1198,962,0,6,0,0,119,10,101,94018
1500000US260190003001,Block Group 1; Census Tract 3; Benzie County; Michigan,737,735,0,0,0,0,0,2,0,82083
1500000US260190003002,Block Group 2; Census Tract 3; Benzie County; Michigan,1226,1107,8,43,0,0,21,42,5,59750
1500000US260190004001,Block Group 1; Census Tract 4; Benzie County; Michigan,922,859,18,0,0,0,3,41,1,63882
1500000US260190004002,Block Group 2; Census Tract 4; Benzie County; Michigan,923,856,38,0,0,0,0,29,0,53750
1500000US260190005001,Block Group 1; Census Tract 5; Benzie County; Michigan,535,476,0,43,0,0,0,3,13,63125
1500000US260190005002,Block Group 2; Census Tract 5; Benzie County; Michigan,995,894,16,4,5,0,23,3,50,69125
1500000US260190005003,Block Group 3; Census Tract 5; Benzie County; Michigan,549,534,0,0,0,0,0,15,0,46500
1500000US260190005004,Block Group 4; Census Tract 5; Benzie County; Michigan,890,783,2,26,0,0,0,53,26,45556
1500000US260199900000,Block Group 0; Census Tract 9900; Benzie County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260210003001,Block Group 1; Census Tract 3; Berrien County; Michigan,889,38,811,0,0,0,36,4,0,33048
1500000US260210003002,Block Group 2; Census Tract 3; Berrien County; Michigan,470,55,395,0,0,0,3,0,17,39524
1500000US260210004001,Block Group 1; Census Tract 4; Berrien County; Michigan,628,0,604,0,0,0,0,19,5,20568
1500000US260210004002,Block Group 2; Census Tract 4; Berrien County; Michigan,1233,183,958,0,0,0,0,21,71,14824
1500000US260210005001,Block Group 1; Census Tract 5; Berrien County; Michigan,2039,25,1962,0,0,0,0,37,15,30250
1500000US260210006001,Block Group 1; Census Tract 6; Berrien County; Michigan,1637,130,1477,0,0,0,0,30,0,28452
1500000US260210006002,Block Group 2; Census Tract 6; Berrien County; Michigan,1701,171,1298,0,0,0,0,60,172,28769
1500000US260210007001,Block Group 1; Census Tract 7; Berrien County; Michigan,516,381,113,0,0,0,0,22,0,-
1500000US260210007002,Block Group 2; Census Tract 7; Berrien County; Michigan,306,195,33,0,14,0,24,40,0,79803
1500000US260210007003,Block Group 3; Census Tract 7; Berrien County; Michigan,2114,972,698,11,65,0,20,114,234,79919
1500000US260210008011,Block Group 1; Census Tract 8.01; Berrien County; Michigan,1073,973,4,0,33,0,0,10,53,180865
1500000US260210008012,Block Group 2; Census Tract 8.01; Berrien County; Michigan,1065,842,99,0,81,0,0,25,18,40625
1500000US260210008021,Block Group 1; Census Tract 8.02; Berrien County; Michigan,1437,1169,154,0,1,0,0,76,37,97132
1500000US260210008022,Block Group 2; Census Tract 8.02; Berrien County; Michigan,1210,1087,0,75,0,0,12,24,12,85731
1500000US260210009001,Block Group 1; Census Tract 9; Berrien County; Michigan,1371,923,57,0,200,0,0,51,140,60106
1500000US260210009002,Block Group 2; Census Tract 9; Berrien County; Michigan,731,671,0,0,53,0,0,0,7,67404
1500000US260210010001,Block Group 1; Census Tract 10; Berrien County; Michigan,1078,1047,0,0,10,0,0,9,12,65250
1500000US260210010002,Block Group 2; Census Tract 10; Berrien County; Michigan,786,649,10,0,43,0,21,63,0,99643
1500000US260210011001,Block Group 1; Census Tract 11; Berrien County; Michigan,2411,1999,49,0,140,0,90,56,77,98421
1500000US260210011002,Block Group 2; Census Tract 11; Berrien County; Michigan,1762,1594,0,0,139,0,0,16,13,111298
1500000US260210013001,Block Group 1; Census Tract 13; Berrien County; Michigan,1157,909,72,2,52,0,0,73,49,73542
1500000US260210013002,Block Group 2; Census Tract 13; Berrien County; Michigan,873,863,0,0,6,0,0,4,0,121719
1500000US260210014001,Block Group 1; Census Tract 14; Berrien County; Michigan,1670,1497,1,0,47,0,0,36,89,115673
1500000US260210014002,Block Group 2; Census Tract 14; Berrien County; Michigan,1087,907,11,9,63,0,0,82,15,64722
1500000US260210014003,Block Group 3; Census Tract 14; Berrien County; Michigan,1593,1291,150,23,0,0,0,10,119,80221
1500000US260210015001,Block Group 1; Census Tract 15; Berrien County; Michigan,1333,1080,25,0,50,0,0,102,76,97969
1500000US260210015002,Block Group 2; Census Tract 15; Berrien County; Michigan,2017,1660,47,5,0,0,9,149,147,87500
1500000US260210016001,Block Group 1; Census Tract 16; Berrien County; Michigan,2389,2021,170,0,70,0,0,92,36,89635
1500000US260210017001,Block Group 1; Census Tract 17; Berrien County; Michigan,1046,1041,0,0,2,0,0,3,0,59262
1500000US260210017002,Block Group 2; Census Tract 17; Berrien County; Michigan,1191,1027,0,0,0,0,0,23,141,93000
1500000US260210017003,Block Group 3; Census Tract 17; Berrien County; Michigan,2574,2203,73,0,79,0,0,138,81,123663
1500000US260210018001,Block Group 1; Census Tract 18; Berrien County; Michigan,1245,1013,33,0,61,0,0,95,43,136771
1500000US260210018002,Block Group 2; Census Tract 18; Berrien County; Michigan,2714,2320,34,0,130,0,0,229,1,104529
1500000US260210018003,Block Group 3; Census Tract 18; Berrien County; Michigan,1158,1115,0,0,0,0,0,41,2,104632
1500000US260210019001,Block Group 1; Census Tract 19; Berrien County; Michigan,1687,1276,92,0,34,0,14,14,257,72732
1500000US260210019002,Block Group 2; Census Tract 19; Berrien County; Michigan,590,429,0,0,0,0,0,30,131,63000
1500000US260210020001,Block Group 1; Census Tract 20; Berrien County; Michigan,819,133,574,0,0,0,0,88,24,32557
1500000US260210020002,Block Group 2; Census Tract 20; Berrien County; Michigan,594,198,334,0,0,0,0,62,0,60262
1500000US260210020003,Block Group 3; Census Tract 20; Berrien County; Michigan,1913,930,815,0,15,0,0,153,0,43346
1500000US260210021001,Block Group 1; Census Tract 21; Berrien County; Michigan,203,172,18,0,0,0,0,0,13,23929
1500000US260210021002,Block Group 2; Census Tract 21; Berrien County; Michigan,1648,158,1418,0,0,0,0,32,40,26680
1500000US260210021003,Block Group 3; Census Tract 21; Berrien County; Michigan,841,433,324,17,0,0,0,0,67,26654
1500000US260210022001,Block Group 1; Census Tract 22; Berrien County; Michigan,886,8,613,0,0,0,0,0,265,22057
1500000US260210022002,Block Group 2; Census Tract 22; Berrien County; Michigan,1242,68,1174,0,0,0,0,0,0,20134
1500000US260210022003,Block Group 3; Census Tract 22; Berrien County; Michigan,725,0,712,0,0,0,0,13,0,28221
1500000US260210023001,Block Group 1; Census Tract 23; Berrien County; Michigan,362,107,135,23,0,41,0,27,29,22596
1500000US260210023002,Block Group 2; Census Tract 23; Berrien County; Michigan,1517,258,619,4,0,0,0,78,558,42672
1500000US260210024001,Block Group 1; Census Tract 24; Berrien County; Michigan,775,711,31,0,0,0,0,27,6,76500
1500000US260210024002,Block Group 2; Census Tract 24; Berrien County; Michigan,1017,935,74,0,0,0,0,8,0,45192
1500000US260210025001,Block Group 1; Census Tract 25; Berrien County; Michigan,796,528,133,0,0,0,0,54,81,50250
1500000US260210025002,Block Group 2; Census Tract 25; Berrien County; Michigan,1388,800,464,0,0,0,0,26,98,48819
1500000US260210101001,Block Group 1; Census Tract 101; Berrien County; Michigan,980,880,22,0,14,0,0,27,37,67500
1500000US260210101002,Block Group 2; Census Tract 101; Berrien County; Michigan,950,682,80,0,0,0,3,158,27,54074
1500000US260210101003,Block Group 3; Census Tract 101; Berrien County; Michigan,502,463,0,0,0,0,0,39,0,71875
1500000US260210101004,Block Group 4; Census Tract 101; Berrien County; Michigan,818,787,0,0,0,0,0,31,0,93603
1500000US260210102011,Block Group 1; Census Tract 102.01; Berrien County; Michigan,1132,1002,32,0,0,0,0,0,98,104097
