geo_id,geo_name,total_pop,latin_pct,white_pct,black_pct,aian_pct,asian_pct,nhpi_pct,other_pct,two_plus_pct,total_pop_race,latin_tot,white_tot,black_tot,aian_tot,asian_tot,nhpi_tot,other_tot,two_plus_tot
1400000US26001000100,Census Tract 1; Alcona County; Michigan,1698,2.1,93.0,0.5,0.0,0.0,0.0,1.0,3.4,1698,36,1579,8,0,0,0,17,58
1400000US26125132600,Census Tract 1326; Oakland County; Michigan,4256,2.3,93.8,1.6,0.0,0.9,0.0,0.0,1.4,4256,100,3994,67,0,37,0,0,58
1400000US26125132700,Census Tract 1327; Oakland County; Michigan,2813,2.8,87.9,0.1,0.0,1.3,0.0,0.0,7.9,2813,80,2472,3,0,36,0,0,222
1400000US26125133001,Census Tract 1330.01; Oakland County; Michigan,3501,2.0,89.2,1.7,0.0,5.3,0.0,0.0,1.8,3501,70,3123,61,0,185,0,0,62
1400000US26125133002,Census Tract 1330.02; Oakland County; Michigan,4293,1.7,88.8,1.4,0.7,3.7,0.0,0.5,3.3,4293,71,3814,61,28,159,0,20,140
1400000US26125133003,Census Tract 1330.03; Oakland County; Michigan,3934,6.6,72.3,4.4,0.0,15.5,0.0,0.0,1.2,3934,259,2843,175,0,609,0,1,47
1400000US26125133101,Census Tract 1331.01; Oakland County; Michigan,3982,10.3,56.1,28.3,0.0,3.1,0.0,1.1,1.1,3982,412,2232,1127,0,125,0,44,42
1400000US26125133102,Census Tract 1331.02; Oakland County; Michigan,1297,2.7,75.6,11.5,0.5,6.7,0.0,0.0,3.0,1297,35,981,149,6,87,0,0,39
1400000US26125134000,Census Tract 1340; Oakland County; Michigan,5052,5.0,86.9,0.7,0.1,3.7,0.0,0.0,3.6,5052,254,4390,37,4,187,0,0,180
1400000US26125134300,Census Tract 1343; Oakland County; Michigan,5305,1.0,87.9,1.1,0.5,6.1,0.0,0.0,3.4,5305,51,4665,60,28,323,0,0,178
1400000US26125134400,Census Tract 1344; Oakland County; Michigan,4427,5.9,87.9,0.7,0.0,1.5,0.0,0.0,4.0,4427,261,3891,33,0,66,0,0,176
1400000US26125134500,Census Tract 1345; Oakland County; Michigan,3570,3.9,87.1,0.8,0.0,6.0,0.0,0.0,2.2,3570,141,3108,30,0,213,0,0,78
1400000US26125134600,Census Tract 1346; Oakland County; Michigan,3837,4.3,90.4,0.3,0.0,0.7,0.0,0.0,4.2,3837,166,3470,10,0,28,0,0,163
1400000US26125134700,Census Tract 1347; Oakland County; Michigan,3693,1.6,80.3,5.5,0.0,9.3,0.0,0.0,3.3,3693,58,2967,204,0,342,0,0,122
1400000US26125134800,Census Tract 1348; Oakland County; Michigan,3133,2.6,73.5,3.2,0.0,20.5,0.0,0.2,0.0,3133,80,2303,100,0,643,0,7,0
1400000US26125134900,Census Tract 1349; Oakland County; Michigan,3569,4.8,87.5,3.9,0.0,2.2,0.0,0.0,1.6,3569,170,3124,138,0,80,0,0,57
1400000US26125135000,Census Tract 1350; Oakland County; Michigan,3506,12.9,78.9,2.2,0.0,2.0,0.0,0.3,3.7,3506,452,2767,78,0,71,0,10,128
1400000US26125135100,Census Tract 1351; Oakland County; Michigan,5215,3.5,87.8,2.0,0.0,2.0,0.0,0.0,4.7,5215,184,4580,103,0,102,0,0,246
1400000US26125135200,Census Tract 1352; Oakland County; Michigan,3541,1.6,81.3,5.8,0.0,7.1,0.0,1.4,2.8,3541,55,2878,206,0,252,0,51,99
1400000US26125135300,Census Tract 1353; Oakland County; Michigan,5484,3.4,82.6,8.6,0.0,2.1,0.0,0.0,3.3,5484,186,4531,469,1,116,0,0,181
1400000US26125136000,Census Tract 1360; Oakland County; Michigan,3601,2.0,52.4,16.9,0.2,23.8,0.0,0.0,4.7,3601,72,1886,610,7,856,0,0,170
1400000US26125136101,Census Tract 1361.01; Oakland County; Michigan,5665,3.3,49.5,2.7,0.1,42.7,0.0,0.0,1.7,5665,188,2802,151,7,2421,0,0,96
1400000US26125136102,Census Tract 1361.02; Oakland County; Michigan,4113,5.3,49.3,27.5,0.9,12.8,0.0,0.0,4.2,4113,220,2029,1132,36,525,0,0,171
1400000US26125136300,Census Tract 1363; Oakland County; Michigan,5393,5.0,60.0,6.0,0.2,24.4,0.0,0.3,4.1,5393,270,3238,321,9,1315,0,18,222
1400000US26125136500,Census Tract 1365; Oakland County; Michigan,6001,5.1,54.7,11.8,0.0,25.5,0.0,0.0,2.9,6001,305,3282,708,0,1533,0,0,173
1400000US26125136601,Census Tract 1366.01; Oakland County; Michigan,5295,11.2,44.9,6.6,0.0,24.1,0.0,0.0,13.1,5295,592,2380,351,0,1276,0,0,696
1400000US26125136602,Census Tract 1366.02; Oakland County; Michigan,3125,0.0,49.2,3.9,0.0,44.2,0.0,0.0,2.7,3125,0,1537,123,0,1382,0,0,83
1400000US26125136700,Census Tract 1367; Oakland County; Michigan,6291,1.4,66.2,4.5,0.0,25.4,0.0,0.4,2.1,6291,90,4166,281,0,1600,0,24,130
1400000US26125136800,Census Tract 1368; Oakland County; Michigan,5704,8.1,57.1,13.4,0.0,18.1,0.0,0.2,3.2,5704,460,3256,763,0,1033,0,9,183
1400000US26125137101,Census Tract 1371.01; Oakland County; Michigan,3639,2.1,62.6,0.0,0.0,35.3,0.0,0.0,0.0,3639,77,2278,0,0,1284,0,0,0
1400000US26125137102,Census Tract 1371.02; Oakland County; Michigan,8343,5.3,60.1,6.1,0.0,24.8,0.0,0.9,2.7,8343,444,5013,507,0,2073,0,77,229
1400000US26125137400,Census Tract 1374; Oakland County; Michigan,7178,1.2,70.5,4.4,0.9,18.6,0.0,0.0,4.4,7178,87,5060,313,64,1337,0,0,317
1400000US26125137700,Census Tract 1377; Oakland County; Michigan,1700,2.9,90.1,3.1,0.0,2.8,0.0,0.0,1.1,1700,50,1531,52,0,48,0,0,19
1400000US26125137800,Census Tract 1378; Oakland County; Michigan,3314,6.1,82.0,0.0,0.0,8.8,0.0,1.1,2.0,3314,202,2719,0,0,290,0,36,67
1400000US26125138100,Census Tract 1381; Oakland County; Michigan,6848,4.5,84.1,0.1,0.0,6.9,0.0,1.3,3.1,6848,305,5759,9,0,471,0,89,215
1400000US26125138301,Census Tract 1383.01; Oakland County; Michigan,4942,8.2,85.4,1.8,0.3,1.1,0.0,0.0,3.2,4942,407,4221,87,15,56,0,0,156
1400000US26125138302,Census Tract 1383.02; Oakland County; Michigan,8112,4.4,79.8,0.3,0.0,12.6,0.0,1.6,1.3,8112,358,6475,22,1,1019,0,131,106
1400000US26125138600,Census Tract 1386; Oakland County; Michigan,3285,4.0,82.5,3.7,0.0,5.4,0.0,0.0,4.5,3285,132,2710,120,0,176,0,0,147
1400000US26125139201,Census Tract 1392.01; Oakland County; Michigan,3589,6.7,84.1,2.0,0.0,2.8,0.0,0.0,4.3,3589,241,3020,73,0,100,0,0,155
1400000US26125139202,Census Tract 1392.02; Oakland County; Michigan,2813,2.1,95.9,0.0,0.0,0.9,0.0,0.0,1.0,2813,60,2699,0,0,26,0,0,28
1400000US26125139400,Census Tract 1394; Oakland County; Michigan,5461,0.9,94.4,0.6,0.0,0.4,0.0,0.0,3.7,5461,48,5153,35,0,22,0,0,203
1400000US26125140101,Census Tract 1401.01; Oakland County; Michigan,1487,2.1,84.3,9.3,0.0,2.2,0.0,0.2,1.9,1487,31,1254,139,0,32,0,3,28
1400000US26125140301,Census Tract 1403.01; Oakland County; Michigan,4311,5.8,39.3,14.8,0.0,27.6,0.0,2.8,9.6,4311,251,1696,638,0,1191,0,119,416
1400000US26125140303,Census Tract 1403.03; Oakland County; Michigan,4547,6.6,71.8,9.0,0.0,11.6,0.0,0.0,1.1,4547,301,3263,408,0,526,0,0,49
1400000US26125140500,Census Tract 1405; Oakland County; Michigan,2432,9.7,68.6,10.9,0.4,7.7,0.0,0.0,2.7,2432,236,1668,266,10,187,0,0,65
1400000US26125140600,Census Tract 1406; Oakland County; Michigan,2718,14.6,51.4,25.6,0.0,0.8,0.0,4.0,3.5,2718,396,1396,697,0,23,0,110,96
1400000US26125140700,Census Tract 1407; Oakland County; Michigan,3378,16.6,44.4,18.9,0.0,16.8,0.0,0.0,3.3,3378,562,1499,637,0,568,0,0,112
1400000US26125140800,Census Tract 1408; Oakland County; Michigan,4977,7.9,51.3,7.8,0.2,27.2,0.0,0.0,5.5,4977,394,2555,389,8,1355,0,0,276
1400000US26125140900,Census Tract 1409; Oakland County; Michigan,5404,19.3,34.2,44.9,0.3,0.2,0.0,0.4,0.8,5404,1041,1849,2425,14,12,0,20,43
1400000US26125141001,Census Tract 1410.01; Oakland County; Michigan,2878,25.7,45.7,24.8,0.0,1.8,0.0,0.0,2.0,2878,740,1315,714,0,52,0,0,57
1400000US26125141002,Census Tract 1410.02; Oakland County; Michigan,3181,7.2,24.0,62.9,0.0,3.3,0.0,0.0,2.6,3181,229,764,2002,0,104,0,0,82
1400000US26125141100,Census Tract 1411; Oakland County; Michigan,3047,18.2,37.7,33.7,0.0,6.2,0.0,0.0,4.2,3047,555,1148,1027,0,189,0,0,128
1400000US26125141200,Census Tract 1412; Oakland County; Michigan,3076,21.3,22.1,32.5,0.0,11.7,0.0,8.0,4.5,3076,654,679,1000,0,361,0,245,137
1400000US26125141300,Census Tract 1413; Oakland County; Michigan,3042,19.0,36.2,31.8,0.0,8.0,0.0,0.0,5.1,3042,578,1102,966,0,242,0,0,154
1400000US26125141400,Census Tract 1414; Oakland County; Michigan,5113,51.4,15.8,24.8,0.0,0.7,0.0,0.0,7.2,5113,2630,809,1270,0,36,0,0,368
1400000US26125141500,Census Tract 1415; Oakland County; Michigan,5074,31.0,10.5,52.9,1.2,2.8,0.0,0.0,1.6,5074,1574,535,2683,60,140,0,0,82
1400000US26125141600,Census Tract 1416; Oakland County; Michigan,4799,23.6,14.8,45.6,0.0,12.5,0.0,0.5,3.1,4799,1134,710,2186,0,598,0,24,147
1400000US26125141700,Census Tract 1417; Oakland County; Michigan,2906,25.6,16.8,47.2,0.0,0.7,0.0,0.0,9.7,2906,743,488,1372,0,20,0,0,283
1400000US26125142000,Census Tract 1420; Oakland County; Michigan,2560,22.8,26.7,49.0,0.2,0.0,0.0,0.0,1.4,2560,583,683,1255,4,0,0,0,35
1400000US26125142100,Census Tract 1421; Oakland County; Michigan,1662,24.1,18.9,48.3,0.1,0.0,0.0,0.0,8.7,1662,400,314,803,1,0,0,0,144
1400000US26125142200,Census Tract 1422; Oakland County; Michigan,3179,10.0,12.6,75.3,0.0,0.0,0.0,0.0,2.1,3179,318,401,2393,0,0,0,0,67
1400000US26125142300,Census Tract 1423; Oakland County; Michigan,2623,20.2,12.1,53.1,0.0,8.9,0.0,0.0,5.7,2623,529,318,1394,0,233,0,0,149
1400000US26125142400,Census Tract 1424; Oakland County; Michigan,3450,7.7,6.3,84.9,0.0,0.0,0.0,0.0,1.1,3450,266,216,2929,0,0,0,0,39
1400000US26125142500,Census Tract 1425; Oakland County; Michigan,2466,1.7,20.4,60.0,0.9,11.0,0.0,0.3,5.6,2466,43,504,1479,23,272,0,7,138
1400000US26125142600,Census Tract 1426; Oakland County; Michigan,3598,10.1,48.6,25.0,0.8,4.3,0.0,0.0,11.2,3598,362,1750,900,29,154,0,0,403
1400000US26125142700,Census Tract 1427; Oakland County; Michigan,3907,10.4,7.6,76.9,0.0,1.1,0.0,0.0,4.1,3907,407,296,3003,0,42,0,0,159
1400000US26125143500,Census Tract 1435; Oakland County; Michigan,6159,4.4,87.8,1.1,0.4,1.7,0.0,0.6,4.0,6159,269,5408,68,26,104,0,36,248
1400000US26125144100,Census Tract 1441; Oakland County; Michigan,3880,4.1,83.0,4.4,0.0,1.7,0.0,0.3,6.5,3880,160,3221,171,0,65,0,12,251
1400000US26125144200,Census Tract 1442; Oakland County; Michigan,4178,1.4,91.7,0.9,0.2,1.2,0.0,0.0,4.6,4178,59,3833,37,7,51,0,0,191
1400000US26125144301,Census Tract 1443.01; Oakland County; Michigan,3532,4.4,90.5,0.1,0.0,0.6,0.0,0.0,4.4,3532,157,3195,2,0,21,0,0,157
1400000US26125144400,Census Tract 1444; Oakland County; Michigan,4478,7.0,78.7,2.3,2.5,5.4,0.0,0.0,4.1,4478,312,3525,101,113,244,0,0,183
1400000US26125144500,Census Tract 1445; Oakland County; Michigan,3007,8.0,79.8,3.3,0.0,5.7,0.0,0.0,3.2,3007,242,2400,98,0,172,0,0,95
1400000US26125144600,Census Tract 1446; Oakland County; Michigan,3269,6.4,86.1,4.2,0.3,0.0,0.4,0.0,2.6,3269,209,2815,138,9,0,13,0,85
1400000US26125144701,Census Tract 1447.01; Oakland County; Michigan,3827,14.6,74.4,8.6,0.0,0.0,0.0,0.9,1.5,3827,560,2848,330,0,0,0,33,56
1400000US26125144800,Census Tract 1448; Oakland County; Michigan,2776,14.2,71.6,5.6,0.4,0.4,0.0,0.0,7.8,2776,394,1987,156,12,11,0,0,216
1400000US26125144900,Census Tract 1449; Oakland County; Michigan,3991,18.3,58.5,15.3,0.2,2.9,0.0,0.0,4.8,3991,732,2336,611,7,115,0,0,190
1400000US26125145100,Census Tract 1451; Oakland County; Michigan,2247,5.4,86.3,2.9,0.0,0.2,0.0,2.3,2.8,2247,122,1940,66,0,5,0,52,62
1400000US26125145200,Census Tract 1452; Oakland County; Michigan,3702,5.8,73.3,10.3,0.0,1.4,0.0,0.0,9.3,3702,214,2714,381,0,50,0,0,343
1400000US26125145300,Census Tract 1453; Oakland County; Michigan,4205,5.7,86.2,2.6,0.0,0.3,0.0,0.0,5.2,4205,240,3624,111,0,11,0,0,219
1400000US26125145400,Census Tract 1454; Oakland County; Michigan,4199,11.5,71.1,10.3,0.5,2.1,0.0,0.0,4.4,4199,484,2985,432,23,89,0,0,186
1400000US26125145501,Census Tract 1455.01; Oakland County; Michigan,3236,5.1,85.7,4.7,0.2,1.7,0.0,0.3,2.3,3236,165,2772,153,7,55,0,10,74
1400000US26125145502,Census Tract 1455.02; Oakland County; Michigan,3966,1.8,91.5,2.1,0.2,1.8,0.0,0.0,2.7,3966,70,3628,84,7,71,0,0,106
1400000US26125145600,Census Tract 1456; Oakland County; Michigan,4317,5.3,86.6,4.8,0.0,1.4,0.0,0.0,1.8,4317,230,3740,209,0,61,0,0,77
1400000US26125145700,Census Tract 1457; Oakland County; Michigan,2894,14.9,65.2,11.1,0.0,5.2,0.0,0.0,3.7,2894,430,1888,320,0,150,0,0,106
1400000US26125145900,Census Tract 1459; Oakland County; Michigan,2910,14.7,57.6,21.0,0.2,1.4,0.0,1.0,4.1,2910,427,1676,612,7,40,0,29,119
1400000US26125150000,Census Tract 1500; Oakland County; Michigan,5567,2.5,73.5,10.8,0.4,11.9,0.0,0.0,0.8,5567,140,4094,601,25,660,0,0,47
1400000US26125150100,Census Tract 1501; Oakland County; Michigan,3707,2.6,64.0,23.0,0.1,6.2,0.0,0.0,4.2,3707,95,2372,854,3,229,0,0,154
1400000US26125150200,Census Tract 1502; Oakland County; Michigan,2616,2.7,74.3,1.6,0.0,14.3,0.0,0.5,6.7,2616,70,1944,43,0,373,0,12,174
1400000US26125150300,Census Tract 1503; Oakland County; Michigan,5232,3.6,77.1,2.7,0.0,12.9,0.0,0.0,3.6,5232,190,4036,142,0,676,0,0,188
1400000US26125150400,Census Tract 1504; Oakland County; Michigan,2713,2.1,67.1,4.8,0.0,16.1,0.0,7.4,2.5,2713,56,1821,131,0,436,0,200,69
1400000US26125150500,Census Tract 1505; Oakland County; Michigan,2955,1.1,87.0,7.9,0.0,4.0,0.0,0.0,0.0,2955,33,2572,232,0,118,0,0,0
1400000US26125150600,Census Tract 1506; Oakland County; Michigan,2809,0.5,81.5,6.9,0.0,6.4,0.0,0.0,4.7,2809,14,2289,193,0,181,0,0,132
1400000US26125150700,Census Tract 1507; Oakland County; Michigan,4741,5.8,81.8,2.2,0.0,5.6,0.0,0.2,4.3,4741,276,3878,106,0,266,0,9,206
1400000US26125150800,Census Tract 1508; Oakland County; Michigan,4173,4.6,68.4,7.8,0.7,4.9,0.0,0.0,13.7,4173,194,2853,325,28,203,0,0,570
1400000US26125150900,Census Tract 1509; Oakland County; Michigan,3908,3.3,76.3,5.0,0.1,10.7,0.0,0.0,4.6,3908,130,2980,197,4,418,0,0,179
1400000US26125151000,Census Tract 1510; Oakland County; Michigan,5595,1.6,88.4,1.3,0.0,2.4,0.0,0.6,5.7,5595,91,4944,74,0,136,0,32,318
1400000US26125152000,Census Tract 1520; Oakland County; Michigan,4402,1.1,83.1,4.3,0.1,3.6,0.0,0.0,7.7,4402,48,3659,190,4,160,0,1,340
1400000US26125152600,Census Tract 1526; Oakland County; Michigan,4078,2.8,89.6,0.0,0.1,2.0,0.0,0.0,5.5,4078,114,3653,0,6,81,0,0,224
1400000US26125152700,Census Tract 1527; Oakland County; Michigan,3016,0.7,87.6,2.7,0.0,6.9,0.0,0.0,2.1,3016,22,2641,81,0,209,0,0,63
1400000US26125152900,Census Tract 1529; Oakland County; Michigan,4778,3.0,73.6,8.7,0.0,9.0,0.0,0.0,5.7,4778,141,3515,418,0,432,0,0,272
1400000US26125153000,Census Tract 1530; Oakland County; Michigan,1942,1.9,89.3,4.5,0.0,2.2,0.0,0.0,2.1,1942,37,1734,88,0,43,0,0,40
1400000US26125153100,Census Tract 1531; Oakland County; Michigan,2271,5.1,88.5,2.3,0.0,1.9,0.0,0.0,2.2,2271,116,2009,53,0,43,0,0,50
1400000US26125153200,Census Tract 1532; Oakland County; Michigan,1879,7.2,89.7,0.7,0.0,1.9,0.0,0.0,0.4,1879,136,1685,14,0,36,0,0,8
1400000US26125153300,Census Tract 1533; Oakland County; Michigan,3774,2.3,90.3,0.7,0.0,4.2,0.0,0.6,2.0,3774,85,3408,28,0,157,0,21,75
1400000US26125154000,Census Tract 1540; Oakland County; Michigan,1729,2.6,85.4,10.0,0.0,0.6,0.0,0.0,1.4,1729,45,1477,173,0,10,0,0,24
1400000US26125154100,Census Tract 1541; Oakland County; Michigan,2772,6.2,88.2,3.4,0.0,1.0,0.0,0.0,1.2,2772,173,2446,94,0,27,0,0,32
1400000US26125154200,Census Tract 1542; Oakland County; Michigan,2771,5.8,84.0,1.7,0.0,1.9,0.0,0.4,6.2,2771,162,2328,46,0,52,0,11,172
1400000US26125154500,Census Tract 1545; Oakland County; Michigan,2342,0.2,71.1,5.8,0.0,10.7,0.0,6.0,6.2,2342,4,1665,136,0,250,0,141,146
1400000US26125154600,Census Tract 1546; Oakland County; Michigan,2953,2.8,70.2,7.0,0.9,15.5,0.0,0.0,3.6,2953,82,2073,206,28,457,0,0,107
1400000US26125156000,Census Tract 1560; Oakland County; Michigan,2531,6.1,66.3,9.7,0.1,8.1,0.0,0.7,8.9,2531,155,1678,246,3,206,0,17,226
1400000US26125156100,Census Tract 1561; Oakland County; Michigan,4309,3.3,67.9,13.0,0.0,6.6,0.0,0.1,9.1,4309,142,2925,561,0,284,0,3,394
1400000US26125156200,Census Tract 1562; Oakland County; Michigan,7016,4.0,86.7,2.8,0.0,4.0,0.0,0.0,2.4,7016,281,6084,198,0,284,0,0,169
1400000US26125156300,Census Tract 1563; Oakland County; Michigan,3815,0.2,74.0,10.2,0.0,11.9,0.0,0.0,3.6,3815,7,2825,391,0,455,0,0,137
1400000US26125156400,Census Tract 1564; Oakland County; Michigan,4001,2.9,87.0,1.2,0.0,5.2,0.0,0.2,3.5,4001,115,3480,47,0,210,0,9,140
1400000US26125156500,Census Tract 1565; Oakland County; Michigan,4204,2.1,74.6,16.4,0.0,5.9,0.0,0.4,0.6,4204,90,3138,690,0,246,0,15,25
1400000US26125156900,Census Tract 1569; Oakland County; Michigan,2978,1.0,71.1,21.1,0.0,4.0,0.0,0.0,2.9,2978,29,2116,628,0,119,0,0,86
1400000US26125157000,Census Tract 1570; Oakland County; Michigan,2347,2.5,75.7,10.8,0.2,3.3,0.0,0.9,6.7,2347,58,1777,253,5,77,0,20,157
1400000US26125157100,Census Tract 1571; Oakland County; Michigan,2009,1.4,64.1,22.0,0.0,10.2,0.0,0.0,2.3,2009,29,1288,441,0,204,0,0,47
1400000US26125157200,Census Tract 1572; Oakland County; Michigan,3999,2.4,64.5,24.1,0.0,2.5,0.0,0.4,6.2,3999,96,2579,962,0,98,0,16,248
1400000US26125157300,Census Tract 1573; Oakland County; Michigan,3542,2.3,60.6,18.7,0.0,17.1,0.0,0.0,1.3,3542,83,2145,662,0,607,0,0,45
1400000US26125157400,Census Tract 1574; Oakland County; Michigan,2629,0.0,78.5,12.0,0.0,4.7,0.0,0.0,4.8,2629,0,2065,316,0,123,0,0,125
1400000US26125157500,Census Tract 1575; Oakland County; Michigan,2728,2.9,66.9,21.4,0.0,5.5,0.0,0.0,3.3,2728,78,1826,584,0,151,0,0,89
1400000US26125157600,Census Tract 1576; Oakland County; Michigan,4837,1.3,61.1,20.9,0.0,12.2,0.0,2.3,2.1,4837,64,2957,1013,0,591,0,111,101
1400000US26125157700,Census Tract 1577; Oakland County; Michigan,2526,0.2,54.2,11.0,0.0,33.7,0.0,0.0,1.0,2526,5,1368,277,0,852,0,0,24
1400000US26125157800,Census Tract 1578; Oakland County; Michigan,3581,3.5,58.0,29.8,0.2,7.9,0.0,0.0,0.7,3581,124,2078,1067,6,282,0,0,24
1400000US26125157900,Census Tract 1579; Oakland County; Michigan,3050,6.4,60.8,13.8,0.0,15.6,0.0,0.0,3.4,3050,195,1854,421,0,477,0,0,103
1400000US26125158000,Census Tract 1580; Oakland County; Michigan,3991,5.1,77.9,6.6,0.5,7.3,0.0,0.0,2.6,3991,202,3108,265,20,292,0,0,104
1400000US26125158100,Census Tract 1581; Oakland County; Michigan,3133,1.5,81.5,10.8,0.0,3.2,0.2,0.0,3.0,3133,46,2552,338,0,99,5,0,93
1400000US26125158200,Census Tract 1582; Oakland County; Michigan,3426,3.3,87.4,2.7,0.0,0.4,0.0,0.0,6.3,3426,113,2993,92,0,12,0,0,216
1400000US26125159000,Census Tract 1590; Oakland County; Michigan,4276,3.7,75.3,11.8,0.6,4.9,0.0,0.1,3.6,4276,159,3220,506,26,210,0,3,152
1400000US26125160000,Census Tract 1600; Oakland County; Michigan,4076,3.6,30.0,64.1,0.0,0.0,0.0,0.0,2.3,4076,147,1222,2613,0,0,0,2,92
1400000US26125160300,Census Tract 1603; Oakland County; Michigan,3162,2.3,22.3,63.6,0.0,5.1,0.0,1.6,5.2,3162,73,704,2010,0,161,0,50,164
1400000US26125160400,Census Tract 1604; Oakland County; Michigan,3163,1.9,8.8,80.0,0.0,5.2,0.0,0.0,4.2,3163,59,279,2530,0,163,0,0,132
1400000US26125160500,Census Tract 1605; Oakland County; Michigan,4215,6.2,43.3,41.7,0.0,5.2,0.0,0.0,3.6,4215,262,1826,1756,0,219,0,0,152
1400000US26125160600,Census Tract 1606; Oakland County; Michigan,4729,2.1,40.0,46.6,0.0,5.5,0.0,0.2,5.7,4729,97,1890,2204,0,259,0,8,271
1400000US26125160700,Census Tract 1607; Oakland County; Michigan,1328,0.0,34.3,64.0,0.0,1.1,0.0,0.5,0.2,1328,0,456,850,0,14,0,6,2
1400000US26125160800,Census Tract 1608; Oakland County; Michigan,4258,1.6,17.9,57.2,0.0,1.7,0.0,0.0,21.6,4258,67,764,2436,0,73,0,0,918
1400000US26125160900,Census Tract 1609; Oakland County; Michigan,4804,1.6,24.4,71.6,0.0,1.3,0.0,0.0,1.1,4804,77,1172,3442,1,61,0,0,51
1400000US26125161000,Census Tract 1610; Oakland County; Michigan,2247,0.2,12.6,76.9,0.0,3.4,0.0,0.0,6.9,2247,4,284,1728,0,77,0,0,154
1400000US26125161100,Census Tract 1611; Oakland County; Michigan,3843,0.0,34.1,60.2,0.0,0.0,0.0,0.0,5.6,3843,1,1312,2314,0,1,0,0,215
1400000US26125161200,Census Tract 1612; Oakland County; Michigan,4262,0.5,15.3,71.8,0.1,0.2,0.0,0.6,11.6,4262,20,651,3060,4,8,0,24,495
1400000US26125161300,Census Tract 1613; Oakland County; Michigan,3771,5.2,36.1,51.0,0.0,3.0,0.0,0.0,4.6,3771,195,1362,1924,0,115,0,0,175
1400000US26125161400,Census Tract 1614; Oakland County; Michigan,3913,0.3,61.3,36.1,0.9,0.3,0.0,0.0,1.2,3913,10,2398,1412,36,12,0,0,45
1400000US26125161500,Census Tract 1615; Oakland County; Michigan,2132,0.2,14.4,78.0,0.0,0.0,0.0,0.0,7.3,2132,5,307,1664,0,0,0,0,156
1400000US26125161600,Census Tract 1616; Oakland County; Michigan,2480,4.1,20.0,71.7,0.5,0.8,0.0,0.5,2.4,2480,102,495,1779,12,21,0,12,59
1400000US26125161700,Census Tract 1617; Oakland County; Michigan,3154,0.9,16.6,69.8,0.0,1.9,0.0,0.0,10.7,3154,28,524,2203,0,60,0,0,339
1400000US26125161800,Census Tract 1618; Oakland County; Michigan,4194,0.1,22.7,74.1,0.3,0.7,0.0,0.0,2.1,4194,5,952,3107,13,30,0,0,87
1400000US26125161900,Census Tract 1619; Oakland County; Michigan,2222,1.5,21.5,58.9,0.0,0.9,0.0,1.3,15.9,2222,33,478,1308,0,21,0,28,354
1400000US26125162000,Census Tract 1620; Oakland County; Michigan,4141,0.1,37.6,60.3,0.0,0.6,0.0,1.0,0.4,4141,6,1556,2495,0,26,0,41,17
1400000US26125162100,Census Tract 1621; Oakland County; Michigan,3285,1.3,0.9,89.7,0.0,0.1,0.0,1.3,6.8,3285,43,28,2947,0,2,0,42,223
1400000US26125162200,Census Tract 1622; Oakland County; Michigan,1252,0.0,1.9,96.6,0.0,0.7,0.0,0.0,0.8,1252,0,24,1209,0,9,0,0,10
1400000US26125162300,Census Tract 1623; Oakland County; Michigan,4124,0.7,9.3,85.7,0.0,0.5,0.2,0.2,3.4,4124,30,385,3534,0,19,7,10,139
1400000US26125162400,Census Tract 1624; Oakland County; Michigan,2121,1.0,23.6,56.6,0.2,0.7,0.0,0.0,17.9,2121,22,500,1200,5,14,0,0,380
1400000US26125162500,Census Tract 1625; Oakland County; Michigan,3307,0.8,21.9,69.1,0.0,0.0,0.8,0.0,7.4,3307,26,723,2286,0,0,27,0,245
1400000US26125165000,Census Tract 1650; Oakland County; Michigan,3137,2.4,82.2,4.1,0.0,7.0,0.0,0.8,3.4,3137,76,2578,130,0,219,0,26,108
1400000US26125165100,Census Tract 1651; Oakland County; Michigan,4495,3.2,80.4,7.7,0.0,3.1,0.0,1.2,4.4,4495,143,3613,345,0,141,0,53,200
1400000US26125165200,Census Tract 1652; Oakland County; Michigan,3854,6.2,30.6,11.9,0.9,46.1,0.0,0.0,4.3,3854,238,1181,458,35,1776,0,0,166
1400000US26125166000,Census Tract 1660; Oakland County; Michigan,2517,0.7,65.6,24.2,0.4,3.5,0.0,0.0,5.8,2517,18,1650,608,9,87,0,0,145
1400000US26125166100,Census Tract 1661; Oakland County; Michigan,3222,2.3,64.5,25.9,0.0,6.3,0.0,0.0,1.1,3222,73,2077,834,0,204,0,0,34
1400000US26125166200,Census Tract 1662; Oakland County; Michigan,3039,4.8,78.3,5.4,0.0,4.3,0.0,0.3,6.9,3039,146,2380,163,0,130,0,10,210
1400000US26125166400,Census Tract 1664; Oakland County; Michigan,3689,2.5,65.6,16.3,0.0,9.8,0.0,0.0,5.9,3689,92,2419,600,0,362,0,0,216
1400000US26125166500,Census Tract 1665; Oakland County; Michigan,3108,0.8,66.3,19.5,0.6,4.9,0.0,0.0,7.9,3108,24,2060,607,18,153,0,0,246
1400000US26125166600,Census Tract 1666; Oakland County; Michigan,3118,3.3,47.7,25.5,0.2,19.4,0.0,0.2,3.7,3118,103,1487,795,5,606,0,6,116
1400000US26125166700,Census Tract 1667; Oakland County; Michigan,2731,1.2,43.8,22.5,0.3,11.0,0.0,0.0,21.2,2731,32,1197,615,8,301,0,0,578
